Country,Month,Department,Total Revenues,Total Spend
IE,01/08/2020,DEA,19717.06708,17379.47665
IE,01/09/2020,DEA,26626.01943,24066.8195
IE,01/10/2020,DEA,30087.22169,32000.37655
IE,01/11/2020,DEA,19963.41184,16460.39807
IE,01/12/2020,DEA,14045.68541,11904.4069
IL,01/01/2019,DEA,175.4867145,199.42
IL,01/02/2019,DEA,280.3564285,391.3942855
IL,01/03/2019,DEA,419.6234,492.3442855
IL,01/04/2019,DEA,642.0765,787.367143
IL,01/05/2019,DEA,1012.877615,1067.2
IL,01/06/2019,DEA,1372.8864,1409.121429
IL,01/07/2019,DEA,2277.143315,2616.825715
IL,01/08/2019,DEA,2780.918715,4311.914286
IL,01/09/2019,DEA,2649.352457,3643.458572
IL,01/10/2019,DEA,1841.217029,3151.285715
IL,01/11/2019,DEA,1162.249286,2094.668572
IL,01/12/2019,DEA,813.541143,1300.508572
IL,01/01/2020,DEA,1899.106174,2637.373557
IL,01/02/2020,DEA,2086.234698,2694.547279
IL,01/03/2020,DEA,1450.882229,2151.840234
IL,01/04/2020,DEA,2809.501723,3413.140595
IL,01/05/2020,DEA,3733.589773,4717.830383
IL,01/06/2020,DEA,3959.620717,5532.05851
IL,01/07/2020,DEA,5702.871255,6945.406065
IL,01/08/2020,DEA,4661.037815,6329.44113
IL,01/09/2020,DEA,3152.268401,4236.0229
IL,01/10/2020,DEA,3182.184921,3910.393889
IL,01/11/2020,DEA,2231.047984,2851.326121
IL,01/12/2020,DEA,1902.250728,2857.753412
IN,01/01/2019,DEA,10.9874285,0
IN,01/02/2019,DEA,11.7201855,0
IN,01/03/2019,DEA,19.2161715,0
IN,01/04/2019,DEA,21.7388855,0
IN,01/05/2019,DEA,17.4515,0
IN,01/06/2019,DEA,15.0262285,0
IN,01/07/2019,DEA,21.9816715,0
IN,01/08/2019,DEA,14.482743,0
IN,01/09/2019,DEA,219.3458,357.4714285
IN,01/10/2019,DEA,410.171543,1066.704286
IN,01/11/2019,DEA,1084.414143,1545.242857
IN,01/12/2019,DEA,1769.6325,2207.417143
IN,01/01/2020,DEA,1594.285715,2014.285715
IN,01/02/2020,DEA,1868.571429,2035.714286
IN,01/03/2020,DEA,1645.714286,2357.142857
IN,01/04/2020,DEA,2291.142857,2545.714286
IN,01/05/2020,DEA,2337.428572,2648.571429
IN,01/06/2020,DEA,2082.857143,2391.428572
IN,01/07/2020,DEA,2365.714286,2857.142857
IN,01/08/2020,DEA,2524.285715,2685.714286
IN,01/09/2020,DEA,2768.571429,2914.285715
IN,01/10/2020,DEA,2442.857143,2742.857143
IN,01/11/2020,DEA,3426.785715,3535.714286
IN,01/12/2020,DEA,3291.071429,3357.142857
IT,01/01/2019,DEA,13978.42143,13136.20429
IT,01/02/2019,DEA,14733.93665,11615.85715
IT,01/03/2019,DEA,19976.65857,17145.33143
IT,01/04/2019,DEA,16133.9191,16587.61
IT,01/05/2019,DEA,25934.29383,29805.21143
IT,01/06/2019,DEA,29475.33356,29716.22715
IT,01/07/2019,DEA,54625.42285,55583.3943
IT,01/08/2019,DEA,61368.4404,51059.1857
IT,01/09/2019,DEA,24336.2039,22578.04286
IT,01/10/2019,DEA,14887.4037,13282.36
IT,01/11/2019,DEA,15479.17849,10843.38286
IT,01/12/2019,DEA,15328.70263,15171.68572
IT,01/01/2020,DEA,17299.57856,15602.3387
IT,01/02/2020,DEA,16686.92583,12963.95375
IT,01/03/2020,DEA,24592.09447,20772.6433
IT,01/04/2020,DEA,24966.15866,22537.63891
IT,01/05/2020,DEA,32890.01251,28693.71074
IT,01/06/2020,DEA,39158.10155,37321.90533
IT,01/07/2020,DEA,61752.24515,53901.18015
IT,01/08/2020,DEA,63511.728,64212.9225
IT,01/09/2020,DEA,19021.15715,20352
IT,01/10/2020,DEA,16015.21429,14948.57143
IT,01/11/2020,DEA,16461.18572,15082.28572
IT,01/12/2020,DEA,20224.28572,18576.78572
JP,01/01/2019,DEA,39.497557,68.687143
JP,01/02/2019,DEA,403.0001,956.2057145
JP,01/03/2019,DEA,603.892343,1065.764286
JP,01/04/2019,DEA,843.1947855,1254.388572
JP,01/05/2019,DEA,650.6807855,1159.148572
JP,01/06/2019,DEA,886.5467855,1427.271429
JP,01/07/2019,DEA,1683.096172,2570.585715
JP,01/08/2019,DEA,2721.294,3872.358572
JP,01/09/2019,DEA,2840.0596,5249.725715
JP,01/10/2019,DEA,2089.1458,2896.408572
JP,01/11/2019,DEA,1613.230629,1636.932857
JP,01/12/2019,DEA,1406.385286,1482.38
JP,01/01/2020,DEA,6720,10200
JP,01/02/2020,DEA,6630,10095.91837
JP,01/03/2020,DEA,7722.857145,10816.32653
JP,01/04/2020,DEA,7542.857145,11897.95919
JP,01/05/2020,DEA,7654.285715,11748.97959
JP,01/06/2020,DEA,8260,11197.95919
JP,01/07/2020,DEA,9062.857145,12200
JP,01/08/2020,DEA,8730,12471.42857
JP,01/09/2020,DEA,9378.57143,14591.83674
JP,01/10/2020,DEA,10432.85715,13946.93878
JP,01/11/2020,DEA,10251.42857,13800
JP,01/12/2020,DEA,10954.28572,13765.30613
KR,01/01/2019,DEA,702.1383715,915.942857
KR,01/02/2019,DEA,290.3441145,491.017143
KR,01/03/2019,DEA,192.48,361.0942855
KR,01/04/2019,DEA,189.252643,337.64
KR,01/05/2019,DEA,220.0883145,387.0114285
KR,01/06/2019,DEA,148.5961715,423.577143
KR,01/07/2019,DEA,440.7487715,844.09
KR,01/08/2019,DEA,217.976643,504.9942855
KR,01/09/2019,DEA,127.178857,286.142857
KR,01/10/2019,DEA,174.4335715,443.477143
KR,01/11/2019,DEA,258.4358855,599.657143
KR,01/12/2019,DEA,568.2002855,1111.217143
KR,01/01/2020,DEA,644.8,894.5714285
KR,01/02/2020,DEA,476.188343,600.850857
KR,01/03/2020,DEA,916.437943,1235.394286
KR,01/04/2020,DEA,988.3154285,1055.700572
KR,01/05/2020,DEA,961.3613715,1078.162286
KR,01/06/2020,DEA,961.3613715,1022.008
KR,01/07/2020,DEA,961.3613715,1212.932572
KR,01/08/2020,DEA,835.5757715,1201.701715
KR,01/09/2020,DEA,961.3613715,1078.162286
KR,01/10/2020,DEA,862.5298285,1010.777143
KR,01/11/2020,DEA,871.5145145,1055.700572
KR,01/12/2020,DEA,844.560457,1190.470857
MX,01/01/2019,DEA,1327.790829,1753.64
MX,01/02/2019,DEA,1010.939429,1394.767143
MX,01/03/2019,DEA,2191.6026,2588.85
MX,01/04/2019,DEA,1977.428572,2853.942857
MX,01/05/2019,DEA,1798.900457,2788.35
MX,01/06/2019,DEA,1940.729315,2912.398572
MX,01/07/2019,DEA,4601.124,5210.734285
MX,01/08/2019,DEA,3419.146029,3812.217143
MX,01/09/2019,DEA,2429.9652,2327.857143
MX,01/10/2019,DEA,2488.1974,2918.834286
MX,01/11/2019,DEA,3547.4816,3249.9
MX,01/12/2019,DEA,5746.13387,4818.305715
MX,01/01/2020,DEA,2810.392631,2764.285715
MX,01/02/2020,DEA,2728.180007,2985.714286
MX,01/03/2020,DEA,3209.134004,3445
MX,01/04/2020,DEA,3657.195944,3672.142857
MX,01/05/2020,DEA,4255.088737,4308.571429
MX,01/06/2020,DEA,3664.10419,3770
MX,01/07/2020,DEA,6440.25974,6042.857145
MX,01/08/2020,DEA,5896.415585,5428.57143
MX,01/09/2020,DEA,4939.81566,5400
MX,01/10/2020,DEA,5248.62857,5657.142855
MX,01/11/2020,DEA,5702.053475,5040
MX,01/12/2020,DEA,5321.91658,4628.571429
MY,01/01/2019,DEA,1613.772457,1546.434286
MY,01/02/2019,DEA,788.4842,971.75
MY,01/03/2019,DEA,690.2265715,877.422857
MY,01/04/2019,DEA,1211.325,1429.87
MY,01/05/2019,DEA,1780.762586,2356.834286
MY,01/06/2019,DEA,1774.565715,2541.568572
MY,01/07/2019,DEA,1592.411857,2006.922857
MY,01/08/2019,DEA,1447.4558,2669.565715
MY,01/09/2019,DEA,1108.854,1620.205715
MY,01/10/2019,DEA,1130.911215,1398.857143
MY,01/11/2019,DEA,2671.560715,2312.91
MY,01/12/2019,DEA,3212.683715,3424.525715
MY,01/01/2020,DEA,2400,2971.428572
MY,01/02/2020,DEA,2464,3142.857143
MY,01/03/2020,DEA,2793.142857,3592.142857
MY,01/04/2020,DEA,2550.857143,3120
MY,01/05/2020,DEA,2867.2,3730.285715
MY,01/06/2020,DEA,2838.857143,3548.571429
MY,01/07/2020,DEA,2771.428572,3214.285715
MY,01/08/2020,DEA,3057.142857,3607.142857
MY,01/09/2020,DEA,3028.571429,3678.571429
MY,01/10/2020,DEA,3232,4120
MY,01/11/2020,DEA,3949.714286,4617.142857
MY,01/12/2020,DEA,3600,4500
NL,01/01/2019,DEA,3325.964929,3852.52
NL,01/02/2019,DEA,4328.334,3888.154286
NL,01/03/2019,DEA,4312.024715,5046.674285
NL,01/04/2019,DEA,5584.024345,6995.257145
NL,01/05/2019,DEA,10643.92149,13227.25715
NL,01/06/2019,DEA,8096.5716,14337.46286
NL,01/07/2019,DEA,13870.67629,21503.7
NL,01/08/2019,DEA,11741.21715,17127.49
NL,01/09/2019,DEA,7919.520455,9539.017145
NL,01/10/2019,DEA,7276.639545,9240.66
NL,01/11/2019,DEA,6658.094855,8040.78
NL,01/12/2019,DEA,6989.924855,10839.87143
NL,01/01/2020,DEA,8357.142855,9698.57143
NL,01/02/2020,DEA,12034.28572,11807.14286
NL,01/03/2020,DEA,11142.85715,12925.71429
NL,01/04/2020,DEA,15154.28572,14914.28572
NL,01/05/2020,DEA,17591.42857,21957.14286
NL,01/06/2020,DEA,21307.14286,27342.85715
NL,01/07/2020,DEA,30184.57143,34765.71429
NL,01/08/2020,DEA,26771.64286,25102.85715
NL,01/09/2020,DEA,14011.90857,18542.85715
NL,01/10/2020,DEA,10535.92286,13052.85
NL,01/11/2020,DEA,10002.51286,10431.14286
NL,01/12/2020,DEA,8990.125715,10223.22
NO,01/01/2019,DEA,3229.354543,3997.195715
NO,01/02/2019,DEA,2345.0281,2738.891429
NO,01/03/2019,DEA,3642.194286,4022.37
NO,01/04/2019,DEA,3927.942057,4753.042857
NO,01/05/2019,DEA,3337.355429,5005.7
NO,01/06/2019,DEA,4084.247315,6054.132855
NO,01/07/2019,DEA,6767.875715,9275.262855
NO,01/08/2019,DEA,4344.2826,5186.7
NO,01/09/2019,DEA,4705.609543,5531.302855
NO,01/10/2019,DEA,3602.102286,4533.608572
NO,01/11/2019,DEA,3653.342872,4667.04
NO,01/12/2019,DEA,3141.5254,4597.142857
NO,01/01/2020,DEA,4614.321424,4846.286928
NO,01/02/2020,DEA,4096.499269,4230.391149
NO,01/03/2020,DEA,5040.893185,4803.527389
NO,01/04/2020,DEA,4546.308687,5851.602465
NO,01/05/2020,DEA,6121.10368,6640.67501
NO,01/06/2020,DEA,6495.09097,7254.90584
NO,01/07/2020,DEA,8920.732705,9857.16321
NO,01/08/2020,DEA,5785.15285,5436.55609
NO,01/09/2020,DEA,4235.758664,4863.941267
NO,01/10/2020,DEA,3807.316148,4247.430892
NO,01/11/2020,DEA,2555.541155,2710.850286
NO,01/12/2020,DEA,1918.330789,2314.369088
NZ,01/01/2019,DEA,1013.796157,2018.64
NZ,01/02/2019,DEA,804.4387,1735.607143
NZ,01/03/2019,DEA,1278.912857,2282.937143
NZ,01/04/2019,DEA,2045.921429,3383.12
NZ,01/05/2019,DEA,2909.243357,3989.802857
NZ,01/06/2019,DEA,2988.2226,4703.554286
NZ,01/07/2019,DEA,2478.666229,2735.614286
NZ,01/08/2019,DEA,2072.770715,3136.8
NZ,01/09/2019,DEA,1907.011429,2498.245715
NZ,01/10/2019,DEA,1266.1766,2011.361429
NZ,01/11/2019,DEA,1743.4989,2471.005715
NZ,01/12/2019,DEA,1632.566743,2444.571429
NZ,01/01/2020,DEA,3688.412245,4220.266208
NZ,01/02/2020,DEA,2969.829127,3589.69538
NZ,01/03/2020,DEA,3150.542816,3912.578033
NZ,01/04/2020,DEA,2472.07411,2886.950781
NZ,01/05/2020,DEA,2486.451837,2735.006004
NZ,01/06/2020,DEA,2095.291268,2659.033615
NZ,01/07/2020,DEA,2029.161786,2845.165968
NZ,01/08/2020,DEA,2424.903323,2871.756304
NZ,01/09/2020,DEA,2312.792029,3312.39616
NZ,01/10/2020,DEA,2602.374804,3038.895559
NZ,01/11/2020,DEA,2756.965835,2826.17287
NZ,01/12/2020,DEA,3234.04223,3487.132654
PE,01/01/2019,DEA,0,0
PE,01/02/2019,DEA,0,0
PE,01/03/2019,DEA,0,0
PE,01/04/2019,DEA,0,0
PE,01/05/2019,DEA,0,0
PE,01/06/2019,DEA,0,0
PE,01/07/2019,DEA,0,0
PE,01/08/2019,DEA,0,0
PE,01/09/2019,DEA,0,0
PE,01/10/2019,DEA,0,0
PE,01/11/2019,DEA,14.0056,0
PE,01/12/2019,DEA,96.2689285,0
PH,01/01/2019,DEA,4.5264,0
PH,01/02/2019,DEA,5.881943,0
PH,01/03/2019,DEA,6.625643,0
PH,01/04/2019,DEA,7.3061145,0
PH,01/05/2019,DEA,6.398,0
PH,01/06/2019,DEA,3.866857,0
PH,01/07/2019,DEA,41.359757,168.0157145
PH,01/08/2019,DEA,18.459257,37.682857
PH,01/09/2019,DEA,11.118857,14.1942855
PH,01/10/2019,DEA,28.6601145,88.7142855
PH,01/11/2019,DEA,47.6393145,132.54
PH,01/12/2019,DEA,47.2838715,144.357143
PH,01/01/2020,DEA,215.892857,371.4285715
PH,01/02/2020,DEA,270.2142855,441.4285715
PH,01/03/2020,DEA,292.5,540
PH,01/04/2020,DEA,405.3214285,630
PH,01/05/2020,DEA,364,622.857143
PH,01/06/2020,DEA,378.857143,594.2857145
PH,01/07/2020,DEA,393.7142855,600
PH,01/08/2020,DEA,393.9,630
PH,01/09/2020,DEA,367.342857,651.142857
PH,01/10/2020,DEA,434.5714285,604.2857145
PH,01/11/2020,DEA,543.2142855,919.2857145
PH,01/12/2020,DEA,611,1050
PL,01/01/2019,DEA,2276.708572,2511.9
PL,01/02/2019,DEA,2602.802257,3900.37
PL,01/03/2019,DEA,1524.702615,2142.142857
PL,01/04/2019,DEA,1616.729143,2094.085715
PL,01/05/2019,DEA,2321.436857,2674.237143
PL,01/06/2019,DEA,3123.093943,3875.1
PL,01/07/2019,DEA,3846.045515,4348.114286
PL,01/08/2019,DEA,3605.452172,3885.942857
PL,01/09/2019,DEA,3110.246657,3582.857143
PL,01/10/2019,DEA,3467.43,3488.674286
PL,01/11/2019,DEA,1856.044772,2577.248572
PL,01/12/2019,DEA,1826.708157,2636.994286
PL,01/01/2020,DEA,2131.5,3161
PL,01/02/2020,DEA,1920.214286,2734.285715
PL,01/03/2020,DEA,2153.25,2784
PL,01/04/2020,DEA,2634.857143,3480
PL,01/05/2020,DEA,2560.285715,3513.142857
PL,01/06/2020,DEA,2936.25,3542.142857
PL,01/07/2020,DEA,4940.357143,6462.857145
PL,01/08/2020,DEA,3452.035715,4374.857143
PL,01/09/2020,DEA,2880.321429,3840.428572
PL,01/10/2020,DEA,2560.285715,3181.714286
PL,01/11/2020,DEA,2392.5,2958
PL,01/12/2020,DEA,1584.642857,2175
PT,01/01/2019,DEA,329.5340145,343.68
PT,01/02/2019,DEA,548.061643,554.7785715
PT,01/03/2019,DEA,946.3237145,827.8714285
PT,01/04/2019,DEA,1258.7341,1089.514286
PT,01/05/2019,DEA,2071.494,2190.668572
PT,01/06/2019,DEA,1618.3604,1868.125715
PT,01/07/2019,DEA,3588.6315,2867.657143
PT,01/08/2019,DEA,5226.561685,4752.584286
PT,01/09/2019,DEA,1022.033829,1466.375715
PT,01/10/2019,DEA,491.6986285,589.6014285
PT,01/11/2019,DEA,286.8400855,344.857143
PT,01/12/2019,DEA,386.3485715,510.4214285
PT,01/01/2020,DEA,1087.222793,1017.677023
PT,01/02/2020,DEA,1029.690854,994.916333
PT,01/03/2020,DEA,1258.550219,1174.4602
PT,01/04/2020,DEA,1727.845176,1430.37267
PT,01/05/2020,DEA,1956.389567,2030.779941
PT,01/06/2020,DEA,2591.851426,2450.463577
PT,01/07/2020,DEA,3926.889784,4308.079234
PT,01/08/2020,DEA,4751.540338,4150.474542
PT,01/09/2020,DEA,1904.177023,1776.64192
PT,01/10/2020,DEA,1032.941079,1085.496198
PT,01/11/2020,DEA,826.6179925,845.699676
PT,01/12/2020,DEA,778.9434795,744.456312
RO,01/01/2019,DEA,1.626343,0
RO,01/02/2019,DEA,2.8518,0
RO,01/03/2019,DEA,1.5294285,0
RO,01/04/2019,DEA,2.1441855,0
RO,01/05/2019,DEA,0.810757,0
RO,01/06/2019,DEA,2.146857,0
RO,01/07/2019,DEA,9.6384285,0
RO,01/08/2019,DEA,4.8589715,0
RO,01/09/2019,DEA,9.698857,0
RO,01/10/2019,DEA,13.1328855,29.9657145
RO,01/11/2019,DEA,87.230743,123.75
RO,01/12/2019,DEA,294.4362,329.3785715
RO,01/01/2020,DEA,563.58,589
RO,01/02/2020,DEA,468.72,531.4285715
RO,01/03/2020,DEA,552.42,613.8
RO,01/04/2020,DEA,605.8285715,751.0857145
RO,01/05/2020,DEA,701.4857145,666.057143
RO,01/06/2020,DEA,660.0342855,741.342857
RO,01/07/2020,DEA,1267.457143,1302
RO,01/08/2020,DEA,859.32,876.857143
RO,01/09/2020,DEA,688.7314285,876.857143
RO,01/10/2020,DEA,695.1085715,651.8857145
RO,01/11/2020,DEA,602.64,582.8
RO,01/12/2020,DEA,410.5285715,465
RS,01/01/2019,DEA,173.1002,226.5285715
RS,01/02/2019,DEA,147.5273145,264.7142855
RS,01/03/2019,DEA,238.3375855,373.32
RS,01/04/2019,DEA,260.0305715,404.537143
RS,01/05/2019,DEA,317.0707855,358.057143
RS,01/06/2019,DEA,403.7761,465.5
RS,01/07/2019,DEA,1132.509486,545.657143
RS,01/08/2019,DEA,1005.898572,715.8942855
RS,01/09/2019,DEA,205.6032,222.2542855
RS,01/10/2019,DEA,98.278343,285.4057145
RS,01/11/2019,DEA,186.3185145,260.622857
RS,01/12/2019,DEA,321.0221285,530.9942855
RS,01/01/2020,DEA,236.8169685,283.659885
RS,01/02/2020,DEA,282.0446635,285.110366
RS,01/03/2020,DEA,397.448181,431.273558
RS,01/04/2020,DEA,455.163678,472.503247
RS,01/05/2020,DEA,430.1471825,434.1300265
RS,01/06/2020,DEA,520.8896745,515.2278305
RS,01/07/2020,DEA,762.3679535,720.402745
RS,01/08/2020,DEA,818.155611,866.7589145
RS,01/09/2020,DEA,325.2857145,299
RS,01/10/2020,DEA,208.633,201.9745
RS,01/11/2020,DEA,209.543143,180.4399285
RS,01/12/2020,DEA,192.822143,196.797857
RU,01/01/2019,DEA,406.9645715,526.33
RU,01/02/2019,DEA,102.9124715,432.7714285
RU,01/03/2019,DEA,311.377643,582.4
RU,01/04/2019,DEA,376.3737715,619.562857
RU,01/05/2019,DEA,596.896457,1066.674286
RU,01/06/2019,DEA,870.2824715,1635.835715
RU,01/07/2019,DEA,1047.372172,3595.131429
RU,01/08/2019,DEA,1636.329857,2898.09
RU,01/09/2019,DEA,2101.653172,3100.12
RU,01/10/2019,DEA,954.8617,1612.891429
RU,01/11/2019,DEA,1079.069829,1739.851429
RU,01/12/2019,DEA,1120.549486,1455.61
RU,01/01/2020,DEA,1707.75,2300
RU,01/02/2020,DEA,1345.5,1912.285715
RU,01/03/2020,DEA,1690.5,2346
RU,01/04/2020,DEA,2089.714286,2891.428572
RU,01/05/2020,DEA,2030.571429,2838.857143
RU,01/06/2020,DEA,1996.071429,3105
RU,01/07/2020,DEA,3918.214286,4435.714286
RU,01/08/2020,DEA,2683.607143,3433.571429
RU,01/09/2020,DEA,2040.428572,3164.142857
RU,01/10/2020,DEA,1853.142857,2576
RU,01/11/2020,DEA,1673.25,2369
RU,01/12/2020,DEA,1170.535715,1774.285715
SE,01/01/2019,DEA,2652.786086,4049.857143
SE,01/02/2019,DEA,3440.298715,4121.817143
SE,01/03/2019,DEA,4730.548457,6699.47143
SE,01/04/2019,DEA,5603.690855,7750.6
SE,01/05/2019,DEA,4551.488572,7418.777145
SE,01/06/2019,DEA,4699.481715,8258.21143
SE,01/07/2019,DEA,6546.634715,10555.84286
SE,01/08/2019,DEA,5685.194945,7474.075715
SE,01/09/2019,DEA,10368.45195,13978.97715
SE,01/10/2019,DEA,7114.002815,9385.997145
SE,01/11/2019,DEA,7525.814145,10043.15143
SE,01/12/2019,DEA,7623.839145,7817.09143
SE,01/01/2020,DEA,8055.05182,8443.450545
SE,01/02/2020,DEA,5752.82453,6600.462925
SE,01/03/2020,DEA,7349.497145,7605.688765
SE,01/04/2020,DEA,7287.640425,8196.655295
SE,01/05/2020,DEA,7193.5358,9141.419695
SE,01/06/2020,DEA,8519.674375,10847.19068
SE,01/07/2020,DEA,12607.1559,12481.64563
SE,01/08/2020,DEA,7180.25679,9136.000675
SE,01/09/2020,DEA,7027.393575,7447.604025
SE,01/10/2020,DEA,7469.937675,8006.403765
SE,01/11/2020,DEA,6290.634855,7184.514975
SE,01/12/2020,DEA,5022.441945,6315.470135
SG,01/01/2019,DEA,1567.602615,1878.891429
SG,01/02/2019,DEA,1469.577943,1554.625715
SG,01/03/2019,DEA,2628.358515,3021.45
SG,01/04/2019,DEA,3296.075843,3844.645715
SG,01/05/2019,DEA,4206.693857,5469.992855
SG,01/06/2019,DEA,1725.617657,2908.748572
SG,01/07/2019,DEA,1554.514972,2457.015715
SG,01/08/2019,DEA,1392.693943,2251.48
SG,01/09/2019,DEA,1925.768057,2539.362857
SG,01/10/2019,DEA,2843.905372,3887.871429
SG,01/11/2019,DEA,2688.9126,2971.6
SG,01/12/2019,DEA,2556.336,3334.38
SG,01/01/2020,DEA,2885.142857,3825
SG,01/02/2020,DEA,3100.5,3975
SG,01/03/2020,DEA,3776.25,3634.285715
SG,01/04/2020,DEA,3134.571429,3937.142857
SG,01/05/2020,DEA,3405.142857,4425
SG,01/06/2020,DEA,4483.142857,5477.142855
SG,01/07/2020,DEA,3540,4298.571429
SG,01/08/2020,DEA,3492,4185
SG,01/09/2020,DEA,4071.6,4590
SG,01/10/2020,DEA,3278.571429,3985.714286
SG,01/11/2020,DEA,5214.857145,5794.285715
SG,01/12/2020,DEA,5458.242855,5554.285715
SI,01/01/2019,DEA,100.602,128.9285715
SI,01/02/2019,DEA,170.9274285,175.8857145
SI,01/03/2019,DEA,156.0561145,235.1285715
SI,01/04/2019,DEA,308.858057,237.86
SI,01/05/2019,DEA,435.039143,324.75
SI,01/06/2019,DEA,567.2165855,432.917143
SI,01/07/2019,DEA,971.6106855,650.0385715
SI,01/08/2019,DEA,780.4511,707.7285715
SI,01/09/2019,DEA,366.2642285,312.2142855
SI,01/10/2019,DEA,158.3456,226.642857
SI,01/11/2019,DEA,131.9218715,150.7657145
SI,01/12/2019,DEA,169.3986855,172.77
SI,01/01/2020,DEA,311.7312595,355.306597
SI,01/02/2020,DEA,292.874752,301.932734
SI,01/03/2020,DEA,293.4846515,311.4531
SI,01/04/2020,DEA,345.3812875,392.15167
SI,01/05/2020,DEA,339.293457,332.7052345
SI,01/06/2020,DEA,360.461194,372.2153635
SI,01/07/2020,DEA,561.5547335,492.0289095
SI,01/08/2020,DEA,375.1133525,390.581944
SI,01/09/2020,DEA,296.74478,282.3396935
SI,01/10/2020,DEA,294.747012,243.8361645
SI,01/11/2020,DEA,284.645334,273.2595205
SI,01/12/2020,DEA,259.604543,294.2184825
SK,01/01/2019,DEA,0,0
SK,01/02/2019,DEA,0,0
SK,01/03/2019,DEA,0,0
SK,01/04/2019,DEA,0.1498285,0
SK,01/05/2019,DEA,1.1709715,0
SK,01/06/2019,DEA,0.1177855,0
SK,01/07/2019,DEA,0.476143,0
SK,01/08/2019,DEA,1.048143,0
SK,01/09/2019,DEA,2.2334,0
SK,01/10/2019,DEA,1.4582855,0
SK,01/11/2019,DEA,6.9055715,4.29
SK,01/12/2019,DEA,20.506457,16.297143
SK,01/01/2020,DEA,248.64,344.1
SK,01/02/2020,DEA,244.2,301.2857145
SK,01/03/2020,DEA,233.1,344.1
SK,01/04/2020,DEA,275.28,422.857143
SK,01/05/2020,DEA,298.96,465.142857
SK,01/06/2020,DEA,336.33,494.742857
SK,01/07/2020,DEA,543.9,808.7142855
SK,01/08/2020,DEA,447.7,546.542857
SK,01/09/2020,DEA,323.01,428.142857
SK,01/10/2020,DEA,325.6,410.1714285
SK,01/11/2020,DEA,246.05,377.4
SK,01/12/2020,DEA,166.5,272.2142855
TH,01/01/2019,DEA,427.131543,435.45
TH,01/02/2019,DEA,380.9746285,387.0514285
TH,01/03/2019,DEA,546.4619715,590.7785715
TH,01/04/2019,DEA,1161.976715,1316.285715
TH,01/05/2019,DEA,789.8626285,842.5485715
TH,01/06/2019,DEA,353.7257145,430.3857145
TH,01/07/2019,DEA,629.5131,648.652857
TH,01/08/2019,DEA,369.255857,451.92
TH,01/09/2019,DEA,228.3736,426.2142855
TH,01/10/2019,DEA,186.9242855,313.7142855
TH,01/11/2019,DEA,206.56,246.0857145
TH,01/12/2019,DEA,258.0522285,309.69
TH,01/01/2020,DEA,548.5714285,735.7142855
TH,01/02/2020,DEA,857.142857,975
TH,01/03/2020,DEA,1142.857143,1500
TH,01/04/2020,DEA,1411.607143,1625
TH,01/05/2020,DEA,1785,2228.571429
TH,01/06/2020,DEA,2337.5,2600
TH,01/07/2020,DEA,2391.428572,2571.428572
TH,01/08/2020,DEA,2661.428572,3246.428572
TH,01/09/2020,DEA,3257.142857,3464.285715
TH,01/10/2020,DEA,4068.035715,3653.571429
TH,01/11/2020,DEA,4628.571429,4414.285715
TH,01/12/2020,DEA,4782.142857,4967.857143
TR,01/01/2019,DEA,254.100857,225.68
TR,01/02/2019,DEA,221.3966855,276.51
TR,01/03/2019,DEA,286.5065145,401
TR,01/04/2019,DEA,378.6655715,507.1642855
TR,01/05/2019,DEA,406.1525145,494.392857
TR,01/06/2019,DEA,928.645057,1018.902857
TR,01/07/2019,DEA,1987.851315,2026.492857
TR,01/08/2019,DEA,856.5339855,1312.221429
TR,01/09/2019,DEA,169.4545715,211.242857
TR,01/10/2019,DEA,111.9852855,451.3157145
TR,01/11/2019,DEA,85.707143,132.2285715
TR,01/12/2019,DEA,137.166,154.157143
TR,01/01/2020,DEA,378.9418855,415.031589
TR,01/02/2020,DEA,419.7840255,579.964772
TR,01/03/2020,DEA,458.04277,647.234349
TR,01/04/2020,DEA,583.684379,687.913732
TR,01/05/2020,DEA,597.6950705,747.118838
TR,01/06/2020,DEA,1048.6264,1285.330903
TR,01/07/2020,DEA,1176.902985,1486.94732
TR,01/08/2020,DEA,977.363981,1221.704977
TR,01/09/2020,DEA,573.7350715,781.714035
TR,01/10/2020,DEA,382.1566165,498.4651515
TR,01/11/2020,DEA,324.408248,380.427198
TR,01/12/2020,DEA,384.002382,480.0029775
TW,01/01/2019,DEA,2139.707915,1777.178572
TW,01/02/2019,DEA,1253.294043,1558.765715
TW,01/03/2019,DEA,1896.927843,2629.285715
TW,01/04/2019,DEA,1942.546286,2687.72
TW,01/05/2019,DEA,2496.375515,3231.2
TW,01/06/2019,DEA,2299.888572,3757.792857
TW,01/07/2019,DEA,2713.435772,3212.352857
TW,01/08/2019,DEA,2204.7012,2818.994286
TW,01/09/2019,DEA,1370.5175,1827.251429
TW,01/10/2019,DEA,1033.883615,1561.531429
TW,01/11/2019,DEA,1427.495529,1905.787143
TW,01/12/2019,DEA,1674.1088,1695.1
TW,01/01/2020,DEA,3510,4500
TW,01/02/2020,DEA,3760.714286,4967.857143
TW,01/03/2020,DEA,4095,4500
TW,01/04/2020,DEA,5207.142855,5678.57143
TW,01/05/2020,DEA,5400,5885.714285
TW,01/06/2020,DEA,5737.5,6071.42857
TW,01/07/2020,DEA,5207.142855,6300
