Country,Month,Department,Total Revenues,Total Spend
JP,01/09/2019,SEM,13575.63472,25458.35143
JP,01/10/2019,SEM,9106.675845,15196.06429
JP,01/11/2019,SEM,7888.884285,12036.02572
JP,01/12/2019,SEM,4692.609257,6893.305715
JP,01/01/2020,SEM,14039.46608,18366.094
JP,01/02/2020,SEM,12580.94475,17147.36173
JP,01/03/2020,SEM,13928.57143,17828.57143
JP,01/04/2020,SEM,16430.48877,24213.35188
JP,01/05/2020,SEM,19787.61539,22026.58105
JP,01/06/2020,SEM,17540.92466,25902.72745
JP,01/07/2020,SEM,23603.19896,31165.38891
JP,01/08/2020,SEM,25487.87674,37169.82025
JP,01/09/2020,SEM,27823.23025,32817.14337
JP,01/10/2020,SEM,27021.39451,39337.26819
JP,01/11/2020,SEM,29153.85207,32095.98393
JP,01/12/2020,SEM,22356.07995,31393.64419
KR,01/01/2019,SEM,2068.0608,3700.8
KR,01/02/2019,SEM,1594.185443,2296.457143
KR,01/03/2019,SEM,1692.684343,2720.362857
KR,01/04/2019,SEM,3081.8634,6081.177145
KR,01/05/2019,SEM,2942.5006,6230.322855
KR,01/06/2019,SEM,1757.127,2708.571429
KR,01/07/2019,SEM,5583.784215,10600.66286
KR,01/08/2019,SEM,4261.757357,8140.972855
KR,01/09/2019,SEM,3020.4608,5750.49
KR,01/10/2019,SEM,3424.609886,6001.29143
KR,01/11/2019,SEM,4303.945429,8894.46
KR,01/12/2019,SEM,5936.181715,10178.75572
KR,01/01/2020,SEM,4578,5640
KR,01/02/2020,SEM,3917.139379,5360.29599
KR,01/03/2020,SEM,4579.10607,6541.5801
KR,01/04/2020,SEM,4477.020233,6593.54968
KR,01/05/2020,SEM,5065.559555,6744.711755
KR,01/06/2020,SEM,6560.09115,7823.961925
KR,01/07/2020,SEM,9720,12471.42857
KR,01/08/2020,SEM,9620.32622,12244.05156
KR,01/09/2020,SEM,5946.61345,7822.277945
KR,01/10/2020,SEM,6182.12289,8915.714645
KR,01/11/2020,SEM,5892.27459,8505.217785
KR,01/12/2020,SEM,7128.560245,10391.48724
MX,01/01/2019,SEM,4022.253257,5972.014285
MX,01/02/2019,SEM,4695.849,9445.577145
MX,01/03/2019,SEM,15579.51183,21235.11
MX,01/04/2019,SEM,14369.06223,22606.92572
MX,01/05/2019,SEM,13134.39043,22649.92715
MX,01/06/2019,SEM,11055.00766,16221.85715
MX,01/07/2019,SEM,31737.75635,45288.58286
MX,01/08/2019,SEM,26331.29872,41877.77143
MX,01/09/2019,SEM,20611.23577,33924.08
MX,01/10/2019,SEM,25783.19572,32358.02286
MX,01/11/2019,SEM,30530.63109,30366.25715
MX,01/12/2019,SEM,34295.66537,40759.24286
MX,01/01/2020,SEM,29571.42857,30557.14286
MX,01/02/2020,SEM,28703.57143,33235.71429
MX,01/03/2020,SEM,34444.28572,39900
MX,01/04/2020,SEM,34200,39789.47369
MX,01/05/2020,SEM,35068.57143,40800
MX,01/06/2020,SEM,44378.57143,47142.85715
MX,01/07/2020,SEM,55860,60990
MX,01/08/2020,SEM,51720.7143,46699.28572
MX,01/09/2020,SEM,33345,35910
MX,01/10/2020,SEM,34971.42857,35314.28572
MX,01/11/2020,SEM,35357.14286,35714.28572
MX,01/12/2020,SEM,40071.42857,36428.57143
MY,01/01/2019,SEM,1301.642615,2725.38
MY,01/02/2019,SEM,1349.2234,3777.161429
MY,01/03/2019,SEM,2429.679086,5554.902855
MY,01/04/2019,SEM,5358.35803,11969.57143
MY,01/05/2019,SEM,6240.076955,11519.93143
MY,01/06/2019,SEM,3592.8646,7357.98
MY,01/07/2019,SEM,5084.20663,8939.292855
MY,01/08/2019,SEM,6150.748055,12130.71429
MY,01/09/2019,SEM,5210.49163,9159.81143
MY,01/10/2019,SEM,5277.091515,9075.04
MY,01/11/2019,SEM,9382.60903,14962.96
MY,01/12/2019,SEM,17148.80183,25534.6
MY,01/01/2020,SEM,6344.596475,8013.35753
MY,01/02/2020,SEM,6159.417175,8117.710135
MY,01/03/2020,SEM,6154.645295,7928.816005
MY,01/04/2020,SEM,9730.501595,10441.92978
MY,01/05/2020,SEM,12193.24783,13855.96345
MY,01/06/2020,SEM,13986.71568,17483.39459
MY,01/07/2020,SEM,13841.72318,15714.8004
MY,01/08/2020,SEM,14834.96665,18543.70831
MY,01/09/2020,SEM,15096.02516,18472.76763
MY,01/10/2020,SEM,19972.61567,22374.98218
MY,01/11/2020,SEM,22937.77266,26260.53412
MY,01/12/2020,SEM,23024.01,32718.33
NL,01/01/2019,SEM,24223.4421,27836.96572
NL,01/02/2019,SEM,27552.43673,22431.72857
NL,01/03/2019,SEM,34639.4034,31428.12857
NL,01/04/2019,SEM,39836.15177,34161.73715
NL,01/05/2019,SEM,44794.43795,50083.15715
NL,01/06/2019,SEM,40291.89775,32975.1
NL,01/07/2019,SEM,63344.9886,52996.24285
NL,01/08/2019,SEM,53044.1127,52882.59855
NL,01/09/2019,SEM,44849.20515,44462.82857
NL,01/10/2019,SEM,49806.68736,50559.89715
NL,01/11/2019,SEM,38375.25002,36871.66
NL,01/12/2019,SEM,28697.8328,33593.4
NL,01/01/2020,SEM,40233.59161,40233.59161
NL,01/02/2020,SEM,35270.61136,34156.80258
NL,01/03/2020,SEM,36286.0007,39951.25329
NL,01/04/2020,SEM,34344.79824,38729.24057
NL,01/05/2020,SEM,45000,45000
NL,01/06/2020,SEM,58142.85715,48100
NL,01/07/2020,SEM,72685.7143,68142.85715
NL,01/08/2020,SEM,68485.7143,73585.7143
NL,01/09/2020,SEM,47269.50826,43487.9476
NL,01/10/2020,SEM,38223.04121,39721.984
NL,01/11/2020,SEM,26714.79708,29012.84414
NL,01/12/2020,SEM,27071.87695,27332.18346
NO,01/01/2019,SEM,14205.257,15631.42
NO,01/02/2019,SEM,12719.82583,14837.23572
NO,01/03/2019,SEM,17994.14055,17074.8
NO,01/04/2019,SEM,17755.97623,20309.28429
NO,01/05/2019,SEM,20846.2011,22687.47
NO,01/06/2019,SEM,32326.77257,33799.13143
NO,01/07/2019,SEM,46294.0671,47199.21429
NO,01/08/2019,SEM,24350.1,27237.00286
NO,01/09/2019,SEM,15766.4377,20708.01572
NO,01/10/2019,SEM,13994.80942,15605.79857
NO,01/11/2019,SEM,12532.02309,14065.68
NO,01/12/2019,SEM,11364.51286,11207.44
NO,01/01/2020,SEM,26076,25584
NO,01/02/2020,SEM,22386,23462.25
NO,01/03/2020,SEM,20756.25,20963.8125
NO,01/04/2020,SEM,24861.375,20567.1375
NO,01/05/2020,SEM,26420.4,25319.55
NO,01/06/2020,SEM,45663.75,43126.875
NO,01/07/2020,SEM,53166.75,57840.75
NO,01/08/2020,SEM,31355.775,30138.075
NO,01/09/2020,SEM,21906.3,20431.8375
NO,01/10/2020,SEM,22121.55,18468.45
NO,01/11/2020,SEM,19188,17343
NO,01/12/2020,SEM,14529.375,12453.75
NZ,01/01/2019,SEM,13355.27179,17577.07715
NZ,01/02/2019,SEM,10696.588,12302.90715
NZ,01/03/2019,SEM,14195.40143,16266.54857
NZ,01/04/2019,SEM,11560.1136,13033.77429
NZ,01/05/2019,SEM,14895.21446,18074.10857
NZ,01/06/2019,SEM,13540.73452,12957.14857
NZ,01/07/2019,SEM,11691.23992,13912.5
NZ,01/08/2019,SEM,11949.54922,15122.31429
NZ,01/09/2019,SEM,11191.19279,11178.33429
NZ,01/10/2019,SEM,11017.08075,10540.35429
NZ,01/11/2019,SEM,13610.27499,17761.83429
NZ,01/12/2019,SEM,15960.39209,17175.9
NZ,01/01/2020,SEM,17381.69595,18296.52205
NZ,01/02/2020,SEM,16100.54709,19242.97843
NZ,01/03/2020,SEM,19985.92217,19699.0429
NZ,01/04/2020,SEM,17442.25935,16594.86213
NZ,01/05/2020,SEM,16948.4347,17340.25783
NZ,01/06/2020,SEM,13286.67833,16722.36403
NZ,01/07/2020,SEM,15164.14375,15354.17061
NZ,01/08/2020,SEM,15452.98458,15050.12763
NZ,01/09/2020,SEM,14591.1208,14221.3653
NZ,01/10/2020,SEM,12834.78219,13510.29704
NZ,01/11/2020,SEM,14730.8825,15962.25657
NZ,01/12/2020,SEM,15056.99311,16791.0189
PE,01/01/2019,SEM,0,0
PE,01/02/2019,SEM,0,0
PE,01/03/2019,SEM,0,0
PE,01/04/2019,SEM,0,0
PE,01/05/2019,SEM,0,0
PE,01/06/2019,SEM,0,0
PE,01/07/2019,SEM,0,0
PE,01/08/2019,SEM,0,0
PE,01/09/2019,SEM,0,0
PE,01/10/2019,SEM,0,0
PE,01/11/2019,SEM,0.460557,0
PE,01/12/2019,SEM,135.8879,0
PH,01/01/2019,SEM,851.601943,2006.34
PH,01/02/2019,SEM,440.095343,704.25
PH,01/03/2019,SEM,642.8926,1166.22
PH,01/04/2019,SEM,1163.582857,2827.65
PH,01/05/2019,SEM,574.8738285,1204.971429
PH,01/06/2019,SEM,670.557957,1266.142857
PH,01/07/2019,SEM,1267.525286,2601.6
PH,01/08/2019,SEM,1129.420629,1880.537143
PH,01/09/2019,SEM,985.847143,2077.9
PH,01/10/2019,SEM,1056.765715,2219.245715
PH,01/11/2019,SEM,1117.778972,2426.714286
PH,01/12/2019,SEM,2162.774886,4018.79
PH,01/01/2020,SEM,1187.487471,2017.20628
PH,01/02/2020,SEM,1212.783608,2040.374938
PH,01/03/2020,SEM,861.8488735,1317.811734
PH,01/04/2020,SEM,2002.632694,3432.184963
PH,01/05/2020,SEM,2677.100972,4732.249193
PH,01/06/2020,SEM,3646.804293,5408.86875
PH,01/07/2020,SEM,2740.749558,4390.521137
PH,01/08/2020,SEM,2560.655196,4592.479427
PH,01/09/2020,SEM,2630.635917,5212.556355
PH,01/10/2020,SEM,3521.305589,6836.234295
PH,01/11/2020,SEM,3861.517365,7045.575545
PH,01/12/2020,SEM,4165.714286,7482.857145
PL,01/01/2019,SEM,4989.138186,5864.447145
PL,01/02/2019,SEM,6956.945715,8736.75
PL,01/03/2019,SEM,8329.877485,9462.44
PL,01/04/2019,SEM,12284.82766,13490.68
PL,01/05/2019,SEM,12239.02985,16250.75143
PL,01/06/2019,SEM,16168.13876,22284.27143
PL,01/07/2019,SEM,21528.20829,29646.24
PL,01/08/2019,SEM,19580.46557,24787.8
PL,01/09/2019,SEM,13093.79383,15328.77143
PL,01/10/2019,SEM,11306.39789,13826.19143
PL,01/11/2019,SEM,12656.35029,14181.3
PL,01/12/2019,SEM,10814.41863,12582.43715
PL,01/01/2020,SEM,14043.87,15136.171
PL,01/02/2020,SEM,12065.10089,15026.13297
PL,01/03/2020,SEM,15887.54038,17467.00345
PL,01/04/2020,SEM,18108.64337,17720.99657
PL,01/05/2020,SEM,19936.2114,23507.55086
PL,01/06/2020,SEM,29437.98827,33014.56629
PL,01/07/2020,SEM,41896.66552,39820.02957
PL,01/08/2020,SEM,37056.71263,40111.03949
PL,01/09/2020,SEM,20433.5784,20876.41137
PL,01/10/2020,SEM,13843.18719,13670.42902
PL,01/11/2020,SEM,14259.06052,13917.93467
PL,01/12/2020,SEM,17001.38315,15943.88084
PT,01/01/2019,SEM,2771.022172,3010.428572
PT,01/02/2019,SEM,3396.978715,3957.794286
PT,01/03/2019,SEM,5070.0594,5578.062855
PT,01/04/2019,SEM,10792.6689,12366.77143
PT,01/05/2019,SEM,15922.85515,16072.51715
PT,01/06/2019,SEM,13853.99126,13901.55
PT,01/07/2019,SEM,23432.0944,21233.69143
PT,01/08/2019,SEM,20185.0155,21221.13857
PT,01/09/2019,SEM,6795.533955,6748.15143
PT,01/10/2019,SEM,4665.2112,4239.454286
PT,01/11/2019,SEM,3964.431572,3760.731429
PT,01/12/2019,SEM,5988.730945,5605.045715
PT,01/01/2020,SEM,6174.45795,6668.414585
PT,01/02/2020,SEM,5996.625885,5462.27308
PT,01/03/2020,SEM,7881.9,9055.8
PT,01/04/2020,SEM,7198.2,7894.8
PT,01/05/2020,SEM,11579.77158,11818.52976
PT,01/06/2020,SEM,14607.26387,17093.60666
PT,01/07/2020,SEM,25243.6875,24993.75
PT,01/08/2020,SEM,25542,26574
PT,01/09/2020,SEM,9450.920575,11216.47717
PT,01/10/2020,SEM,5991.595805,6571.42766
PT,01/11/2020,SEM,5449.04354,4867.106851
PT,01/12/2020,SEM,5688.72964,5275.003845
RO,01/01/2019,SEM,1238.8943,2137.165715
RO,01/02/2019,SEM,1205.253029,2004.762857
RO,01/03/2019,SEM,1767.527143,3325.142857
RO,01/04/2019,SEM,2589.0514,4388.935715
RO,01/05/2019,SEM,3764.619,6730.885715
RO,01/06/2019,SEM,8721.414645,13003.74857
RO,01/07/2019,SEM,9770.31837,17636.23715
RO,01/08/2019,SEM,6776.15863,10329.15715
RO,01/09/2019,SEM,2057.275157,2804.4
RO,01/10/2019,SEM,2070.782686,2698.575715
RO,01/11/2019,SEM,2466.9414,3149.472857
RO,01/12/2019,SEM,2404.919615,2751.942857
RO,01/01/2020,SEM,3571.140158,4802.815447
RO,01/02/2020,SEM,3032.177727,3846.051945
RO,01/03/2020,SEM,4296.37044,5508.16723
RO,01/04/2020,SEM,4877.205851,5277.616305
RO,01/05/2020,SEM,6052.0171,8158.944545
RO,01/06/2020,SEM,11689.01526,12942.38286
RO,01/07/2020,SEM,16191.19168,24070.37498
RO,01/08/2020,SEM,12086.50598,13343.36487
RO,01/09/2020,SEM,5958.57811,7639.202705
RO,01/10/2020,SEM,4398.316407,5192.224245
RO,01/11/2020,SEM,4481.361868,4932.316522
RO,01/12/2020,SEM,5175.817355,6504.264
RS,01/01/2019,SEM,367.037,644.0142855
RS,01/02/2019,SEM,480.7558,993.6257145
RS,01/03/2019,SEM,804.2482285,1649.022857
RS,01/04/2019,SEM,995.4819715,1959.795715
RS,01/05/2019,SEM,1758.2125,3055.315715
RS,01/06/2019,SEM,3517.9995,4498.26
RS,01/07/2019,SEM,6367.26497,8211.15
RS,01/08/2019,SEM,3442.190415,3777.457143
RS,01/09/2019,SEM,792.5375,1095.48
RS,01/10/2019,SEM,527.2319,677.837143
RS,01/11/2019,SEM,927.648,1298.1
RS,01/12/2019,SEM,1243.690915,1804.884286
RS,01/01/2020,SEM,1780.918992,2071.124094
RS,01/02/2020,SEM,1945.942237,2472.93997
RS,01/03/2020,SEM,1151.82248,1738.120845
RS,01/04/2020,SEM,2185.86257,3094.309979
RS,01/05/2020,SEM,2823.857909,3540.468473
RS,01/06/2020,SEM,6246.45881,5731.17854
RS,01/07/2020,SEM,7360.97839,6247.744005
RS,01/08/2020,SEM,5163.68349,4921.811604
RS,01/09/2020,SEM,1141.175522,1845.388027
RS,01/10/2020,SEM,1962.992005,2649.560745
RS,01/11/2020,SEM,2157.30102,2715.320015
RS,01/12/2020,SEM,2640.942282,3103.661599
RU,01/01/2019,SEM,1883.930657,3234.54
RU,01/02/2019,SEM,2110.079143,4394.751429
RU,01/03/2019,SEM,3254.465286,4841.828572
RU,01/04/2019,SEM,3958.207543,8248.9
RU,01/05/2019,SEM,5081.90997,9978.414285
RU,01/06/2019,SEM,7150.484315,11642.14286
RU,01/07/2019,SEM,7421.337,12949.63857
RU,01/08/2019,SEM,9784.727085,15212.82
RU,01/09/2019,SEM,8150.404215,13558.6
RU,01/10/2019,SEM,6402.786815,10070.42143
RU,01/11/2019,SEM,5591.439355,7335.3
RU,01/12/2019,SEM,4988.367,6606.86
RU,01/01/2020,SEM,6693.83165,10671.32582
RU,01/02/2020,SEM,7817.92795,10645.68912
RU,01/03/2020,SEM,7774.34981,9724.616255
RU,01/04/2020,SEM,10595.57584,13981.7908
RU,01/05/2020,SEM,13244.63844,16101.32516
RU,01/06/2020,SEM,16043.01219,17890.38936
RU,01/07/2020,SEM,17751.4151,20911.05209
RU,01/08/2020,SEM,19238.54859,24683.42084
RU,01/09/2020,SEM,13589.64385,19695.13601
RU,01/10/2020,SEM,11887.40783,14653.65996
RU,01/11/2020,SEM,10735.73393,15532.55122
RU,01/12/2020,SEM,10567.95391,12115.28672
SE,01/01/2019,SEM,26908.9446,31525.05
SE,01/02/2019,SEM,25443.9388,26054.68143
SE,01/03/2019,SEM,31483.585,31404.94
SE,01/04/2019,SEM,32093.02897,36529.14857
SE,01/05/2019,SEM,41118.32633,41857.71429
SE,01/06/2019,SEM,50549.14205,51082.87
SE,01/07/2019,SEM,77716.08765,71128.32285
SE,01/08/2019,SEM,46457.7895,48708.62857
SE,01/09/2019,SEM,36976.77969,34363.57715
SE,01/10/2019,SEM,27160.9117,29109.64286
SE,01/11/2019,SEM,31255.37852,27629
SE,01/12/2019,SEM,30543.5592,29076
SE,01/01/2020,SEM,47668.56307,41195.05451
SE,01/02/2020,SEM,36914.6095,37331.41658
SE,01/03/2020,SEM,34729.4628,35721.73316
SE,01/04/2020,SEM,33259.61996,32009.25831
SE,01/05/2020,SEM,37626.43873,40560.15897
SE,01/06/2020,SEM,52821.2326,59249.2133
SE,01/07/2020,SEM,83958.6136,79160.97855
SE,01/08/2020,SEM,62438.35535,56034.42145
SE,01/09/2020,SEM,52827.6707,45696.28135
SE,01/10/2020,SEM,45991.22528,40399.13455
SE,01/11/2020,SEM,34130.11528,36906.57307
SE,01/12/2020,SEM,30149.56771,30309.08923
SG,01/01/2019,SEM,2196.1152,4139.331429
SG,01/02/2019,SEM,2164.480686,3680.408572
SG,01/03/2019,SEM,5568.63843,10973.33286
SG,01/04/2019,SEM,7802.655145,11751
SG,01/05/2019,SEM,9405.163285,15241.42857
SG,01/06/2019,SEM,4396.215929,7998.45
SG,01/07/2019,SEM,6552.355655,10953.18857
SG,01/08/2019,SEM,7464.8977,10799.28715
SG,01/09/2019,SEM,7749.846255,12626.18143
SG,01/10/2019,SEM,10263.25402,16332.56
SG,01/11/2019,SEM,7909.0011,13115.67429
SG,01/12/2019,SEM,11084.95166,16671.85715
SG,01/01/2020,SEM,4904.356057,6402.909295
SG,01/02/2020,SEM,6885.785255,9477.20981
SG,01/03/2020,SEM,7698.785105,10265.04681
SG,01/04/2020,SEM,10303.03289,13445.09257
SG,01/05/2020,SEM,13272.29379,16457.6443
SG,01/06/2020,SEM,15151.35599,18939.19498
SG,01/07/2020,SEM,12817.2066,17937.12337
SG,01/08/2020,SEM,12990.81256,18159.20035
SG,01/09/2020,SEM,14984.97433,20833.70155
SG,01/10/2020,SEM,20858.16,27115.608
SG,01/11/2020,SEM,16190.94496,20238.6812
SG,01/12/2020,SEM,12648.87926,18361.27634
SI,01/01/2019,SEM,716.546443,1177.811429
SI,01/02/2019,SEM,743.3585715,972.7714285
SI,01/03/2019,SEM,909.3075855,1035.128572
SI,01/04/2019,SEM,1209.353143,1642.911429
SI,01/05/2019,SEM,1478.016715,2415.128572
SI,01/06/2019,SEM,2532.9984,3473.554286
SI,01/07/2019,SEM,4659.770186,6520.257145
SI,01/08/2019,SEM,3610.17,4170.857143
SI,01/09/2019,SEM,1252.923786,1691.407143
SI,01/10/2019,SEM,750.3650145,1076.297143
SI,01/11/2019,SEM,735.958657,844.5257145
SI,01/12/2019,SEM,786.5190855,918.9214285
SI,01/01/2020,SEM,1780.978207,2181.698304
SI,01/02/2020,SEM,1928.855882,2804.179067
SI,01/03/2020,SEM,1252.717708,1896.475419
SI,01/04/2020,SEM,2632.472223,3165.234459
SI,01/05/2020,SEM,2703.722926,3379.653658
SI,01/06/2020,SEM,3381.618235,4019.815795
SI,01/07/2020,SEM,4195.806828,5907.25435
SI,01/08/2020,SEM,3869.843814,4340.011754
SI,01/09/2020,SEM,2415.110566,3138.448136
SI,01/10/2020,SEM,2542.240442,3208.95546
SI,01/11/2020,SEM,2271.776984,2730.501183
SI,01/12/2020,SEM,1958.255091,2753.796222
SK,01/01/2019,SEM,0,297
SK,01/02/2019,SEM,0,261.59
SK,01/03/2019,SEM,0,415.8514285
SK,01/04/2019,SEM,1.398857,624.7685715
SK,01/05/2019,SEM,4.087657,543.792857
SK,01/06/2019,SEM,370.119943,635.9657145
SK,01/07/2019,SEM,913.6855,1381.577143
SK,01/08/2019,SEM,851.4608145,1180.074286
SK,01/09/2019,SEM,500.520457,746.76
SK,01/10/2019,SEM,410.2527,680.0614285
SK,01/11/2019,SEM,514.2142285,716.857143
SK,01/12/2019,SEM,405.032457,585.45
SK,01/01/2020,SEM,886.4192455,1278.147911
SK,01/02/2020,SEM,741.838653,918.4669035
SK,01/03/2020,SEM,829.471516,1117.247348
SK,01/04/2020,SEM,1187.006921,1747.634097
SK,01/05/2020,SEM,1882.054355,2659.738873
SK,01/06/2020,SEM,2381.090516,3329.184309
SK,01/07/2020,SEM,3809.148304,5864.879135
SK,01/08/2020,SEM,3536.924805,5413.660415
SK,01/09/2020,SEM,2117.28132,3116.3448
SK,01/10/2020,SEM,1926.572358,2417.86117
SK,01/11/2020,SEM,1852.408159,2619.015954
SK,01/12/2020,SEM,2036.860488,2509.369409
TH,01/01/2019,SEM,1835.561429,3626.867143
TH,01/02/2019,SEM,2464.069,5128.684285
TH,01/03/2019,SEM,3696.137343,6107.4
TH,01/04/2019,SEM,3714.590572,8077.714285
TH,01/05/2019,SEM,3678.341829,5518.05
TH,01/06/2019,SEM,2665.142229,4703.772857
TH,01/07/2019,SEM,5037.99497,8215.86857
TH,01/08/2019,SEM,3124.2146,6821.434285
TH,01/09/2019,SEM,2285.9298,4301.6
TH,01/10/2019,SEM,3254.621657,6135.507145
TH,01/11/2019,SEM,2231.221143,2751.782857
TH,01/12/2019,SEM,3822.477743,4743.782857
TH,01/01/2020,SEM,3324.026463,4084.424674
TH,01/02/2020,SEM,3472.660608,5485.797195
TH,01/03/2020,SEM,5701.254395,8827.74874
TH,01/04/2020,SEM,8912.68928,10371.12935
TH,01/05/2020,SEM,5913.5986,9226.891435
TH,01/06/2020,SEM,3814.373589,5468.63597
TH,01/07/2020,SEM,7591.07143,9657.142855
TH,01/08/2020,SEM,5627.76472,6717.585825
TH,01/09/2020,SEM,6341.39136,7902.04531
TH,01/10/2020,SEM,8073.536555,12222.43729
TH,01/11/2020,SEM,8998.89992,12478.47456
TH,01/12/2020,SEM,10017.85715,12507.14286
TR,01/01/2019,SEM,1151.113643,1754.657143
TR,01/02/2019,SEM,981.323257,1396.2
TR,01/03/2019,SEM,1340.3096,1785.728572
TR,01/04/2019,SEM,2101.0869,3132.01
TR,01/05/2019,SEM,3823.9182,5931.297145
TR,01/06/2019,SEM,8109.08,11439.3
TR,01/07/2019,SEM,11845.82015,14144.01429
TR,01/08/2019,SEM,4123.046057,6033.02857
TR,01/09/2019,SEM,2124.390229,2430.48
TR,01/10/2019,SEM,1682.921072,2026.247143
TR,01/11/2019,SEM,2743.948429,3772.085715
TR,01/12/2019,SEM,4102.894629,6304.287145
TR,01/01/2020,SEM,2467.347218,3798.488769
TR,01/02/2020,SEM,2893.828135,4753.039161
TR,01/03/2020,SEM,3161.740982,5931.18638
TR,01/04/2020,SEM,3515.758117,6686.644775
TR,01/05/2020,SEM,4332.550302,6912.988195
TR,01/06/2020,SEM,10097.26682,12835.00972
TR,01/07/2020,SEM,12294.84742,14490.35589
TR,01/08/2020,SEM,8384.863515,9644.92649
TR,01/09/2020,SEM,4091.385864,7166.734165
TR,01/10/2020,SEM,2962.675695,5284.846555
TR,01/11/2020,SEM,2134.630198,3481.358952
TR,01/12/2020,SEM,2699.17167,4441.401753
TW,01/01/2019,SEM,9607.5694,17004.42857
TW,01/02/2019,SEM,5997.46063,7082.9
TW,01/03/2019,SEM,6695.712655,9974.72
TW,01/04/2019,SEM,7696.65063,9725.434285
TW,01/05/2019,SEM,7206.9242,8999.79857
TW,01/06/2019,SEM,6091.377345,7844.237145
TW,01/07/2019,SEM,11132.331,13660.45715
TW,01/08/2019,SEM,13062.4605,18598.38857
TW,01/09/2019,SEM,5950.872855,7853.43143
TW,01/10/2019,SEM,7487.652115,10374.01286
TW,01/11/2019,SEM,11238.81355,14157.42857
TW,01/12/2019,SEM,14972.22257,22172.05715
TW,01/01/2020,SEM,8768.57143,12948.57143
TW,01/02/2020,SEM,10178.57143,13300
TW,01/03/2020,SEM,8571.42857,12114.28572
TW,01/04/2020,SEM,11464.28572,14428.57143
TW,01/05/2020,SEM,13092.85715,19685.71429
TW,01/06/2020,SEM,20785.71429,26000
TW,01/07/2020,SEM,27192.85715,39728.57143
TW,01/08/2020,SEM,31178.57143,46285.71429
TW,01/09/2020,SEM,18514.28572,26228.57143
TW,01/10/2020,SEM,21642.85715,26571.42857
TW,01/11/2020,SEM,23657.14286,32571.42857
TW,01/12/2020,SEM,30085.71429,40114.28572
UK,01/01/2019,SEM,224406.5797,225662.2586
UK,01/02/2019,SEM,194448.6617,169722.6515
UK,01/03/2019,SEM,269532.0149,265541.6057
UK,01/04/2019,SEM,214268.5516,207831.9
UK,01/05/2019,SEM,244713.483,239754.84
UK,01/06/2019,SEM,223300.8615,212953.7057
UK,01/07/2019,SEM,320589.8923,332349.8572
UK,01/08/2019,SEM,376323.6323,376147.0357
UK,01/09/2019,SEM,270306.1055,283258.5715
UK,01/10/2019,SEM,321149.4892,310219.2915
UK,01/11/2019,SEM,260210.8871,225687.36
UK,01/12/2019,SEM,210948.873,199144.05
UK,01/01/2020,SEM,277389,257318.1818
UK,01/02/2020,SEM,218178,237150
UK,01/03/2020,SEM,225216,224770.9091
UK,01/04/2020,SEM,267524.7809,229938.6546
UK,01/05/2020,SEM,302875.1733,291226.1281
UK,01/06/2020,SEM,319234.5,252241.3637
UK,01/07/2020,SEM,404838,316918.6364
UK,01/08/2020,SEM,394170.281,365503.3514
UK,01/09/2020,SEM,273086.404,263939.9695
UK,01/10/2020,SEM,241832.3768,224334.3013
UK,01/11/2020,SEM,164861.4984,172435.7804
UK,01/12/2020,SEM,146745.0515,129628.9906
US,01/01/2019,SEM,161688.8234,159513.59
US,01/02/2019,SEM,347149.1104,334880.7
US,01/03/2019,SEM,462518.4389,503586.617
US,01/04/2019,SEM,436081.275,455958.0143
US,01/05/2019,SEM,600129.067,626970.7715
US,01/06/2019,SEM,564672.567,511957.5785
US,01/07/2019,SEM,765517.619,750687.7145
US,01/08/2019,SEM,708602.25,675633.9855
US,01/09/2019,SEM,493653.8156,515145.45
US,01/10/2019,SEM,409955.048,379142.28
US,01/11/2019,SEM,282421.1496,281479.0115
US,01/12/2019,SEM,315234.8959,282890.0743
US,01/01/2020,SEM,563936.298,547121.108
US,01/02/2020,SEM,493999.9583,546359.401
US,01/03/2020,SEM,751275,722250
US,01/04/2020,SEM,644490,712800
US,01/05/2020,SEM,767970,731400
US,01/06/2020,SEM,1054462.5,965250
US,01/07/2020,SEM,1265670,1266900
US,01/08/2020,SEM,1142190,1121100
US,01/09/2020,SEM,859792.5,842700
US,01/10/2020,SEM,842625,682500
US,01/11/2020,SEM,607005,615000
US,01/12/2020,SEM,704359.0355,589316.861
UY,01/01/2019,SEM,0,0
UY,01/02/2019,SEM,0,0
UY,01/03/2019,SEM,0,0
UY,01/04/2019,SEM,0,0
UY,01/05/2019,SEM,0,0
UY,01/06/2019,SEM,0,0
UY,01/07/2019,SEM,0,0
UY,01/08/2019,SEM,0,0
UY,01/09/2019,SEM,0,0
UY,01/10/2019,SEM,0,0
UY,01/11/2019,SEM,0,0
UY,01/12/2019,SEM,51.775657,0
VN,01/01/2019,SEM,70.3402,439.8
VN,01/02/2019,SEM,433.2225,1888.602857
VN,01/03/2019,SEM,465.768,1219.791429
VN,01/04/2019,SEM,1344.986115,3424.68
VN,01/05/2019,SEM,442.9451,1124.685715
VN,01/06/2019,SEM,845.001143,1363.7
VN,01/07/2019,SEM,1932.498857,3959.817143
VN,01/08/2019,SEM,1347.873286,2883.654286
VN,01/09/2019,SEM,434.945257,828.9342855
VN,01/10/2019,SEM,420.4571145,636.8142855
VN,01/11/2019,SEM,674.5959,1225.302857
VN,01/12/2019,SEM,1323.978257,2879.144286
VN,01/01/2020,SEM,806.142857,1555.714286
