Country,Month,Department,Total Revenues,Total Spend,
SG,01/04/2020,APP,12269.08644,3932.187416,
SG,01/05/2020,APP,11127.74512,3620.336797,
SG,01/06/2020,APP,13907.72557,8296.420935,
SG,01/07/2020,APP,13683.02755,6772.992955,
SG,01/08/2020,APP,16315.56635,5130.895895,
SG,01/09/2020,APP,16463.75165,4830.390147,
SG,01/10/2020,APP,16093.04806,8965.670055,
SG,01/11/2020,APP,15312.21144,8357.66804,
SG,01/12/2020,APP,15425.60134,10093.60967,
SI,01/01/2019,APP,24.7782285,0,
SI,01/02/2019,APP,29.4059145,0,
SI,01/03/2019,APP,30.6081145,0,
SI,01/04/2019,APP,40.931957,0,
SI,01/05/2019,APP,54.191243,0,
SI,01/06/2019,APP,73.0096715,0,
SI,01/07/2019,APP,113.045143,0,
SI,01/08/2019,APP,100.2495,0,
SI,01/09/2019,APP,57.8525145,0,
SI,01/10/2019,APP,36.680057,0,
SI,01/11/2019,APP,30.664543,6.86,
SI,01/12/2019,APP,37.6387715,8.72,
SI,01/01/2020,APP,0,0,
SI,01/02/2020,APP,0,0,
SI,01/03/2020,APP,0,0,
SI,01/04/2020,APP,0,0,
SI,01/05/2020,APP,0,0,
SI,01/06/2020,APP,0,0,
SI,01/07/2020,APP,0,0,
SI,01/08/2020,APP,0,0,
SI,01/09/2020,APP,0,0,
SI,01/10/2020,APP,0,0,
SI,01/11/2020,APP,0,0,
SI,01/12/2020,APP,0,0,
SK,01/01/2019,APP,0,0,
SK,01/02/2019,APP,0,0,
SK,01/03/2019,APP,0,0,
SK,01/04/2019,APP,0,0,
SK,01/05/2019,APP,0.6175715,0,
SK,01/06/2019,APP,0.7183715,0,
SK,01/07/2019,APP,2.2571715,0,
SK,01/08/2019,APP,32.2414855,0,
SK,01/09/2019,APP,49.161143,0,
SK,01/10/2019,APP,30.6679285,0,
SK,01/11/2019,APP,33.1142855,0,
SK,01/12/2019,APP,84.8132855,6.5714285,
SK,01/01/2020,APP,41.97726,0,
SK,01/02/2020,APP,38.5879285,0,
SK,01/03/2020,APP,40.2849745,0,
SK,01/04/2020,APP,46.6271095,0,
SK,01/05/2020,APP,41.274937,0,
SK,01/06/2020,APP,45.9569065,0,
SK,01/07/2020,APP,74.9747745,0,
SK,01/08/2020,APP,65.345561,0,
SK,01/09/2020,APP,47.9722365,0,
SK,01/10/2020,APP,50.2905975,0,
SK,01/11/2020,APP,41.9030955,0,
SK,01/12/2020,APP,30.632339,0,
TH,01/01/2019,APP,125.4362855,0,
TH,01/02/2019,APP,81.4082285,0,
TH,01/03/2019,APP,311.687057,0,
TH,01/04/2019,APP,708.3145715,905.4,
TH,01/05/2019,APP,1056.704286,1398.128572,
TH,01/06/2019,APP,647.5336,908.8742855,
TH,01/07/2019,APP,721.4233,0,
TH,01/08/2019,APP,412.1535,2.2,
TH,01/09/2019,APP,212.6995,0,
TH,01/10/2019,APP,210.427457,0,
TH,01/11/2019,APP,184.935,116.48,
TH,01/12/2019,APP,198.9314285,131.7857145,
TH,01/01/2020,APP,1349.730528,0,
TH,01/02/2020,APP,1464.296184,0,
TH,01/03/2020,APP,2164.618671,0,
TH,01/04/2020,APP,2665.235039,0,
TH,01/05/2020,APP,2745.72204,0,
TH,01/06/2020,APP,2974.939564,0,
TH,01/07/2020,APP,2837.888081,0,
TH,01/08/2020,APP,3286.610647,0,
TH,01/09/2020,APP,2778.77096,0,
TH,01/10/2020,APP,2728.343241,0,
TH,01/11/2020,APP,2874.337806,0,
TH,01/12/2020,APP,2882.876091,0,
TR,01/01/2019,APP,312.9436715,0,
TR,01/02/2019,APP,193.587457,0,
TR,01/03/2019,APP,247.6088,0,
TR,01/04/2019,APP,554.140743,0,
TR,01/05/2019,APP,512.083557,0,
TR,01/06/2019,APP,1295.4152,80.0914285,
TR,01/07/2019,APP,1926.692286,0,
TR,01/08/2019,APP,903.200143,0.577143,
TR,01/09/2019,APP,413.4728,0,
TR,01/10/2019,APP,228.5368715,0,
TR,01/11/2019,APP,391.3177855,15.7142855,
TR,01/12/2019,APP,496.8150855,108.75,
TR,01/01/2020,APP,532.559359,0,
TR,01/02/2020,APP,576.471118,0,
TR,01/03/2020,APP,586.0470155,0,
TR,01/04/2020,APP,691.892462,0,
TR,01/05/2020,APP,870.294606,0,
TR,01/06/2020,APP,1127.562412,0,
TR,01/07/2020,APP,1602.517993,0,
TR,01/08/2020,APP,2380.822566,0,
TR,01/09/2020,APP,833.1512735,0,
TR,01/10/2020,APP,468.608271,0,
TR,01/11/2020,APP,408.490627,0,
TR,01/12/2020,APP,432.177223,0,
TW,01/01/2019,APP,1350.871972,0,
TW,01/02/2019,APP,756.7112855,0,
TW,01/03/2019,APP,6546.03257,0,
TW,01/04/2019,APP,4339.837257,0,
TW,01/05/2019,APP,3866.532572,0,
TW,01/06/2019,APP,3553.623772,70.227143,
TW,01/07/2019,APP,3816.5386,120.2342855,
TW,01/08/2019,APP,3934.8396,163.66,
TW,01/09/2019,APP,3220.846786,4.902857,
TW,01/10/2019,APP,2446.5844,43.5285715,
TW,01/11/2019,APP,3339.61,664.5714285,
TW,01/12/2019,APP,3789.3,937.9314285,
TW,01/01/2020,APP,12429.58443,0,
TW,01/02/2020,APP,15226.82233,0,
TW,01/03/2020,APP,15550.01921,0,
TW,01/04/2020,APP,14828.75456,3435.891917,
TW,01/05/2020,APP,11888.97874,3272.227489,
TW,01/06/2020,APP,12112.52734,3755.581494,
TW,01/07/2020,APP,16366.15136,3840.672943,
TW,01/08/2020,APP,23786.23253,3654.034196,
TW,01/09/2020,APP,14564.8578,3717.500501,
TW,01/10/2020,APP,16244.35485,4497.614925,
TW,01/11/2020,APP,14324.58303,4168.199505,
TW,01/12/2020,APP,14173.89397,4504.153423,
UK,01/01/2019,APP,27718.0515,156.137143,
UK,01/02/2019,APP,23422.155,311.057143,
UK,01/03/2019,APP,25531.03115,800.512857,
UK,01/04/2019,APP,23648.34766,2768.64,
UK,01/05/2019,APP,25546.896,7610.62,
UK,01/06/2019,APP,29050.68916,13494.04,
UK,01/07/2019,APP,35837.9273,5573.074285,
UK,01/08/2019,APP,36358.73865,9969.44143,
UK,01/09/2019,APP,33359.4288,3961.35,
UK,01/10/2019,APP,32749.62743,5629.957145,
UK,01/11/2019,APP,29008.95019,6727.337145,
UK,01/12/2019,APP,30363.246,3283.48,
UK,01/01/2020,APP,47559.4336,7556.144145,
UK,01/02/2020,APP,47399.30083,7882.04302,
UK,01/03/2020,APP,46741.84873,14478.73015,
UK,01/04/2020,APP,49192.78788,15716.55869,
UK,01/05/2020,APP,46257.79328,17310.54793,
UK,01/06/2020,APP,57711.8514,19301.00108,
UK,01/07/2020,APP,63892.97645,23378.38487,
UK,01/08/2020,APP,72456.87715,27647.37509,
UK,01/09/2020,APP,73096.86525,24594.88955,
UK,01/10/2020,APP,56246.32795,10239.36167,
UK,01/11/2020,APP,52730.24455,9103.087505,
UK,01/12/2020,APP,53983.63845,9836.22095,
US,01/01/2019,APP,33393.86515,14043.08572,
US,01/02/2019,APP,41887.7438,8084.857145,
US,01/03/2019,APP,57594.68905,4103.382857,
US,01/04/2019,APP,53539.33665,10593.45,
US,01/05/2019,APP,70669.33905,36447.27429,
US,01/06/2019,APP,81420.6587,57123.64285,
US,01/07/2019,APP,113366.2702,19562.82429,
US,01/08/2019,APP,89398.41025,20234.08572,
US,01/09/2019,APP,62698.9467,11907.72,
US,01/10/2019,APP,55054.02175,11763.96572,
US,01/11/2019,APP,61251.01,18299.30143,
US,01/12/2019,APP,66194.35405,13423.95,
US,01/01/2020,APP,127105.8471,64265.722,
US,01/02/2020,APP,148555.1783,67534.39035,
US,01/03/2020,APP,162406.1558,71477.0166,
US,01/04/2020,APP,156008.6124,94618.27995,
US,01/05/2020,APP,172968.9435,98755.87575,
US,01/06/2020,APP,231321.5583,114551.6323,
US,01/07/2020,APP,218086.1871,144025.2354,
US,01/08/2020,APP,215136.2331,130649.1329,
US,01/09/2020,APP,214335.5634,69397.5774,
US,01/10/2020,APP,171006.4452,64404.2989,
US,01/11/2020,APP,182072.9593,42216.75564,
US,01/12/2020,APP,156160.1769,44846.21394,
UY,01/01/2019,APP,0,0,
UY,01/02/2019,APP,0,0,
UY,01/03/2019,APP,0,0,
UY,01/04/2019,APP,0,0,
UY,01/05/2019,APP,0,0,
UY,01/06/2019,APP,0,0,
UY,01/07/2019,APP,0,0,
UY,01/08/2019,APP,0,0,
UY,01/09/2019,APP,0,0,
UY,01/10/2019,APP,0.107443,0,
UY,01/11/2019,APP,0.3342855,0,
UY,01/12/2019,APP,79.0584715,0,
VN,01/01/2019,APP,0,0,
VN,01/02/2019,APP,0.117857,0,
VN,01/03/2019,APP,6.3973,0,
VN,01/04/2019,APP,105.7812855,0,
VN,01/05/2019,APP,215.974157,0,
VN,01/06/2019,APP,198.8617855,365.3714285,
VN,01/07/2019,APP,176.582057,0,
VN,01/08/2019,APP,140.209457,2.7957145,
VN,01/09/2019,APP,53.2112715,0,
VN,01/10/2019,APP,32.069357,0,
VN,01/11/2019,APP,63.6412855,26.632857,
VN,01/12/2019,APP,49.0814285,52.8885715,
VN,01/01/2020,APP,413.521558,0,
VN,01/02/2020,APP,143.109388,0,
VN,01/03/2020,APP,573.708087,0,
VN,01/04/2020,APP,604.035349,0,
VN,01/05/2020,APP,171.4435295,0,
VN,01/06/2020,APP,693.012492,0,
VN,01/07/2020,APP,642.154881,0,
VN,01/08/2020,APP,327.978959,0,
VN,01/09/2020,APP,1071.072749,0,
VN,01/10/2020,APP,852.950867,0,
VN,01/11/2020,APP,333.8222505,0,
VN,01/12/2020,APP,346.8511105,0,
ZA,01/01/2019,APP,48.5398285,0,
ZA,01/02/2019,APP,42.3845,0,
ZA,01/03/2019,APP,54.411,0,
ZA,01/04/2019,APP,53.3274715,0,
ZA,01/05/2019,APP,183.7404,865.4014285,
ZA,01/06/2019,APP,263.8516285,1279.43,
ZA,01/07/2019,APP,262.1314285,184.957143,
ZA,01/08/2019,APP,636.992857,763.082857,
ZA,01/09/2019,APP,418.1177855,73.1185715,
ZA,01/10/2019,APP,435.8002145,369.27,
ZA,01/11/2019,APP,713.8145285,673.44,
ZA,01/12/2019,APP,758.9932,367.78,
ZA,01/01/2020,APP,1631.295346,1620.944306,
ZA,01/02/2020,APP,1660.55356,1884.217522,
ZA,01/03/2020,APP,1394.199013,1979.800043,
ZA,01/04/2020,APP,1658.186189,1640.447602,
ZA,01/05/2020,APP,1785.432635,1444.2755,
ZA,01/06/2020,APP,2005.503997,1646.74404,
ZA,01/07/2020,APP,2660.655001,2582.539456,
ZA,01/08/2020,APP,2670.042708,2394.123206,
ZA,01/09/2020,APP,1972.241352,1691.462728,
ZA,01/10/2020,APP,2290.873452,2250.043751,
ZA,01/11/2020,APP,2055.688627,1951.219457,
ZA,01/12/2020,APP,2198.323909,2114.107381,
