Country,Month,Department,Total Revenues,Total Spend,
IN,01/12/2020,BM,56571.42855,86321.2928,
IT,01/01/2019,BM,97559.4389,0,
IT,01/02/2019,BM,90397.82355,54047.7,
IT,01/03/2019,BM,141986.3596,112689.6172,
IT,01/04/2019,BM,139082.6885,124249.35,
IT,01/05/2019,BM,132205.8465,128568.7286,
IT,01/06/2019,BM,170577.2447,206066.8029,
IT,01/07/2019,BM,242676.2105,248493.63,
IT,01/08/2019,BM,226713.2685,295762.98,
IT,01/09/2019,BM,128952.7591,101582.1486,
IT,01/10/2019,BM,115978.0333,63592.18285,
IT,01/11/2019,BM,105577.324,38687.47143,
IT,01/12/2019,BM,94716.93325,25570.08857,
IT,01/01/2020,BM,97500,0,
IT,01/02/2020,BM,95200,54165.35955,
IT,01/03/2020,BM,135771.4286,129767.5624,
IT,01/04/2020,BM,151328.5715,136198.245,
IT,01/05/2020,BM,150642.8572,161352.976,
IT,01/06/2020,BM,192000,224422.8276,
IT,01/07/2020,BM,248442.8572,297648.7236,
IT,01/08/2020,BM,295857.1429,297311.2919,
IT,01/09/2020,BM,144257.1429,95209.14275,
IT,01/10/2020,BM,110500,66247.5054,
IT,01/11/2020,BM,105142.8572,40333.28811,
IT,01/12/2020,BM,120342.8572,20805.64493,
JP,01/01/2019,BM,3034.055486,21148.24572,
JP,01/02/2019,BM,2328.005272,8977.602855,
JP,01/03/2019,BM,4526.3088,27482.31715,
JP,01/04/2019,BM,4124.160172,2685.342857,
JP,01/05/2019,BM,8528.571,53120.15,
JP,01/06/2019,BM,13213.2,66733.42855,
JP,01/07/2019,BM,10731.82912,25211.34286,
JP,01/08/2019,BM,19000.17532,68732.22855,
JP,01/09/2019,BM,18839.56226,63326.45715,
JP,01/10/2019,BM,10910.04969,18598.5,
JP,01/11/2019,BM,7632.466285,12533.17715,
JP,01/12/2019,BM,11381.0262,77505.9,
JP,01/01/2020,BM,43200,100903.2975,
JP,01/02/2020,BM,41628.57143,110354.6398,
JP,01/03/2020,BM,44507.14286,116987.4237,
JP,01/04/2020,BM,46928.57143,122149.1632,
JP,01/05/2020,BM,50578.57145,114225.1266,
JP,01/06/2020,BM,55285.7143,123208.1324,
JP,01/07/2020,BM,70071.42855,125032.1221,
JP,01/08/2020,BM,67885.7143,127530.8963,
JP,01/09/2020,BM,60914.2857,111889.0241,
JP,01/10/2020,BM,52657.14285,99371.25805,
JP,01/11/2020,BM,51964.2857,104826.6151,
JP,01/12/2020,BM,47314.28572,81673.22315,
KR,01/01/2019,BM,2028.425143,3758.17,
KR,01/02/2019,BM,2316.036772,8567.562855,
KR,01/03/2019,BM,1925.606457,4372.264286,
KR,01/04/2019,BM,4183.559372,25690.73143,
KR,01/05/2019,BM,2349.177357,7286.117145,
KR,01/06/2019,BM,3307.5154,40446.22857,
KR,01/07/2019,BM,5324.25393,27906.11143,
KR,01/08/2019,BM,5350.182855,32904.90857,
KR,01/09/2019,BM,6977.25857,43834.21715,
KR,01/10/2019,BM,4434.138172,5109.26,
KR,01/11/2019,BM,4168.609072,20046.71429,
KR,01/12/2019,BM,3766.744457,11912.32143,
KR,01/01/2020,BM,11000,55503.7243,
KR,01/02/2020,BM,14142.85715,46885.06927,
KR,01/03/2020,BM,13714.28572,53523.65785,
KR,01/04/2020,BM,18000,54493.8491,
KR,01/05/2020,BM,21128.57143,47781.39432,
KR,01/06/2020,BM,20814.28572,46622.03258,
KR,01/07/2020,BM,24228.57143,55144.22495,
KR,01/08/2020,BM,24985.71429,49189.66062,
KR,01/09/2020,BM,24771.42857,50675.83405,
KR,01/10/2020,BM,26164.28572,54617.38775,
KR,01/11/2020,BM,27578.57143,51248.5674,
KR,01/12/2020,BM,26185.71429,55776.83535,
MX,01/01/2019,BM,5759.43,8723.68,
MX,01/02/2019,BM,8825.83337,24607.28572,
MX,01/03/2019,BM,24158.64343,40539.23572,
MX,01/04/2019,BM,23212.43167,42512.36715,
MX,01/05/2019,BM,21635.21327,37707.6,
MX,01/06/2019,BM,22897.23402,44062.93857,
MX,01/07/2019,BM,46554.72172,56930.23715,
MX,01/08/2019,BM,34299.10789,61542.9943,
MX,01/09/2019,BM,20444.7568,44549.58857,
MX,01/10/2019,BM,28132.4918,32748.94286,
MX,01/11/2019,BM,41968.80877,38459.4,
MX,01/12/2019,BM,45493.46859,40509.65715,
MX,01/01/2020,BM,37142.85715,73616.9974,
MX,01/02/2020,BM,38800,66177.83845,
MX,01/03/2020,BM,43285.71429,67505.3481,
MX,01/04/2020,BM,41428.57143,71373.11875,
MX,01/05/2020,BM,42857.14286,69929.30505,
MX,01/06/2020,BM,47142.85715,61245.7136,
MX,01/07/2020,BM,52371.42855,84992.9339,
MX,01/08/2020,BM,60571.42855,79688.6991,
MX,01/09/2020,BM,49542.85715,59048.6811,
MX,01/10/2020,BM,50514.2857,60064.4049,
MX,01/11/2020,BM,44685.71429,67887.71265,
MX,01/12/2020,BM,43714.28572,61457.8093,
MY,01/01/2019,BM,12805.44677,13174,
MY,01/02/2019,BM,12183.51823,15892.77,
MY,01/03/2019,BM,14722.28135,27051.18,
MY,01/04/2019,BM,17068.7196,15593.21143,
MY,01/05/2019,BM,20153.75986,31718.38,
MY,01/06/2019,BM,13823.14529,34343.72143,
MY,01/07/2019,BM,11402.77392,12542.42857,
MY,01/08/2019,BM,13313.8764,10550.18572,
MY,01/09/2019,BM,10103.14417,6533.545715,
MY,01/10/2019,BM,9382.245715,0,
MY,01/11/2019,BM,22597.74477,32230.20857,
MY,01/12/2019,BM,29057.475,30787.97429,
MY,01/01/2020,BM,16607.14286,21648.63481,
MY,01/02/2020,BM,21400,25481.01591,
MY,01/03/2020,BM,24357.14286,31458.803,
MY,01/04/2020,BM,23000,34878.97363,
MY,01/05/2020,BM,29792.85715,39212.69443,
MY,01/06/2020,BM,37514.28572,43291.88739,
MY,01/07/2020,BM,36342.85715,39388.73212,
MY,01/08/2020,BM,30285.71429,26079.93789,
MY,01/09/2020,BM,27142.85715,33235.4496,
MY,01/10/2020,BM,33214.28572,39380.46153,
MY,01/11/2020,BM,39728.57143,43483.63294,
MY,01/12/2020,BM,43200,50354.08745,
NG,01/01/2020,BM,0,0,
NG,01/02/2020,BM,458.5714285,7935.51638,
NG,01/03/2020,BM,721.4285715,0,
NG,01/04/2020,BM,980,6766.258965,
NG,01/05/2020,BM,642.857143,0,
NG,01/06/2020,BM,1085.714286,7167.05159,
NG,01/07/2020,BM,848.5714285,0,
NG,01/08/2020,BM,1414.285715,7534.20428,
NG,01/09/2020,BM,990,0,
NG,01/10/2020,BM,1195.714286,7581.65895,
NG,01/11/2020,BM,874.2857145,0,
NG,01/12/2020,BM,1385.714286,7746.782685,
NL,01/01/2019,BM,41258.89032,25623.71429,
NL,01/02/2019,BM,39879.16403,27309.93429,
NL,01/03/2019,BM,43242.34633,31598.19286,
NL,01/04/2019,BM,34355.98077,25397.44857,
NL,01/05/2019,BM,40711.15906,48796.14286,
NL,01/06/2019,BM,35314.57209,61790.53715,
NL,01/07/2019,BM,52481.45825,99199.9657,
NL,01/08/2019,BM,55742.28435,82509.75,
NL,01/09/2019,BM,40239.00874,31438.05,
NL,01/10/2019,BM,35469.5348,14227.58572,
NL,01/11/2019,BM,22713.23315,0,
NL,01/12/2019,BM,22981.72977,0,
NL,01/01/2020,BM,42257.14286,35899.19784,
NL,01/02/2020,BM,38000,32994.27546,
NL,01/03/2020,BM,45000,31487.93152,
NL,01/04/2020,BM,44285.71429,31910.55034,
NL,01/05/2020,BM,41850,44731.51809,
NL,01/06/2020,BM,54500,49474.37432,
NL,01/07/2020,BM,58200,59263.78045,
NL,01/08/2020,BM,64028.57145,56723.8649,
NL,01/09/2020,BM,38000,30610.25127,
NL,01/10/2020,BM,33942.85715,26234.01213,
NL,01/11/2020,BM,27714.28572,16838.815,
NL,01/12/2020,BM,29142.85715,18223.38403,
NO,01/01/2019,BM,28436.09377,30078.03715,
NO,01/02/2019,BM,18582.6329,21166.09286,
NO,01/03/2019,BM,20935.33586,19661.87857,
NO,01/04/2019,BM,23793.5616,21859.97143,
NO,01/05/2019,BM,28611.20602,27371.11,
NO,01/06/2019,BM,28902.87736,28702.8,
NO,01/07/2019,BM,39583.77715,56403.42855,
NO,01/08/2019,BM,22732.4874,24591.45,
NO,01/09/2019,BM,18625.3236,19959.92572,
NO,01/10/2019,BM,14500.80815,16197.18572,
NO,01/11/2019,BM,10531.71126,85.1314285,
NO,01/12/2019,BM,10451.18832,7532.035715,
NO,01/01/2020,BM,35285.71429,38190.636,
NO,01/02/2020,BM,35657.14286,34275.60654,
NO,01/03/2020,BM,34628.57143,24001.90155,
NO,01/04/2020,BM,33185.71429,25988.25486,
NO,01/05/2020,BM,37028.57143,35146.19278,
NO,01/06/2020,BM,35100,46622.03258,
NO,01/07/2020,BM,55000,68297.8933,
NO,01/08/2020,BM,43600,44944.42629,
NO,01/09/2020,BM,27300,26602.98474,
NO,01/10/2020,BM,26871.42857,12984.51106,
NO,01/11/2020,BM,23071.42857,10456.7784,
NO,01/12/2020,BM,25742.85715,13722.87219,
NZ,01/01/2019,BM,35361.92739,35441.12286,
NZ,01/02/2019,BM,23750.9896,25577.01715,
NZ,01/03/2019,BM,27897.96986,20210.25,
NZ,01/04/2019,BM,30844.74015,20807.70857,
NZ,01/05/2019,BM,28332.63853,19048.90429,
NZ,01/06/2019,BM,24036.8044,17882.74286,
NZ,01/07/2019,BM,18317.32457,14797.14,
NZ,01/08/2019,BM,20032.815,15230.64,
NZ,01/09/2019,BM,17377.50857,13635.12143,
NZ,01/10/2019,BM,14828.73869,13490.77143,
NZ,01/11/2019,BM,12724.54843,15022.05,
NZ,01/12/2019,BM,14206.66697,30308.85143,
NZ,01/01/2020,BM,44000,41245.88688,
NZ,01/02/2020,BM,36142.85715,31072.27883,
NZ,01/03/2020,BM,34285.71429,23856.25894,
NZ,01/04/2020,BM,30171.42857,24445.83884,
NZ,01/05/2020,BM,34257.14286,21378.18007,
NZ,01/06/2020,BM,27957.14286,19662.33548,
NZ,01/07/2020,BM,24042.85715,15582.03788,
NZ,01/08/2020,BM,25221.42857,13909.30021,
NZ,01/09/2020,BM,23771.42857,12241.1755,
NZ,01/10/2020,BM,21257.14286,14309.46116,
NZ,01/11/2020,BM,25457.14286,13902.93026,
NZ,01/12/2020,BM,31628.57143,25232.37789,
PE,01/01/2019,BM,0,0,
PE,01/02/2019,BM,0,0,
PE,01/03/2019,BM,0,0,
PE,01/04/2019,BM,0,0,
PE,01/05/2019,BM,0,0,
PE,01/06/2019,BM,0,0,
PE,01/07/2019,BM,0,0,
PE,01/08/2019,BM,0,0,
PE,01/09/2019,BM,0,0,
PE,01/10/2019,BM,0,0,
PE,01/11/2019,BM,288.5027855,0,
PE,01/12/2019,BM,933.0107855,0,
PE,01/01/2020,BM,0,0,
PE,01/02/2020,BM,728.5714285,7207.487355,
PE,01/03/2020,BM,1028.571429,0,
PE,01/04/2020,BM,1337.142857,7130.03633,
PE,01/05/2020,BM,848.5714285,0,
PE,01/06/2020,BM,1875.714286,6949.86821,
PE,01/07/2020,BM,990,0,
PE,01/08/2020,BM,2060,7171.98292,
PE,01/09/2020,BM,1727.142857,0,
PE,01/10/2020,BM,2207.142857,7140.008915,
PE,01/11/2020,BM,1940,0,
PE,01/12/2020,BM,2262.857143,7968.119335,
PH,01/01/2019,BM,434.623743,0,
PH,01/02/2019,BM,417.260743,1753.142857,
PH,01/03/2019,BM,631.2224285,945.1885715,
PH,01/04/2019,BM,412.442057,0,
PH,01/05/2019,BM,370.71,771.7757145,
PH,01/06/2019,BM,586.7316,3550.857143,
PH,01/07/2019,BM,982.6425715,3754.645715,
PH,01/08/2019,BM,498.2514285,0,
PH,01/09/2019,BM,544.078543,5475.154285,
PH,01/10/2019,BM,487.5618855,0,
PH,01/11/2019,BM,431.7068,0,
PH,01/12/2019,BM,425.7244145,9.737143,
PH,01/01/2020,BM,2035.714286,7943.65229,
PH,01/02/2020,BM,3000,8998.43876,
PH,01/03/2020,BM,4114.285715,11651.40852,
PH,01/04/2020,BM,5754.285715,13387.00699,
PH,01/05/2020,BM,2685.714286,7188.99398,
PH,01/06/2020,BM,2725.714286,6877.47375,
PH,01/07/2020,BM,1950,7155.017395,
PH,01/08/2020,BM,2357.142857,6317.14051,
PH,01/09/2020,BM,2014.285715,5440.52244,
PH,01/10/2020,BM,2078.571429,6124.21383,
PH,01/11/2020,BM,2357.142857,6507.75459,
PH,01/12/2020,BM,2080,6079.379935,
PL,01/01/2019,BM,14166.63937,14760.58572,
PL,01/02/2019,BM,15353.86475,15916.46,
PL,01/03/2019,BM,17108.33205,13856.64,
PL,01/04/2019,BM,22194.86486,25818.52715,
PL,01/05/2019,BM,19652.50543,31527.49429,
PL,01/06/2019,BM,19967.8192,41012.34857,
PL,01/07/2019,BM,26772.18569,48410.83,
PL,01/08/2019,BM,22408.84423,39638.22572,
PL,01/09/2019,BM,16583.31265,17449.12,
PL,01/10/2019,BM,14527.09209,10742.31429,
PL,01/11/2019,BM,11675.68715,8232.94857,
PL,01/12/2019,BM,11679.63857,6346.94857,
PL,01/01/2020,BM,19128.57143,22754.34465,
PL,01/02/2020,BM,19685.71429,26980.7557,
PL,01/03/2020,BM,13857.14286,19166.56701,
PL,01/04/2020,BM,21675,29858.84601,
PL,01/05/2020,BM,22585.71429,30034.01929,
PL,01/06/2020,BM,33150,43089.1829,
PL,01/07/2020,BM,46714.28572,57456.95785,
PL,01/08/2020,BM,37521.42857,44263.45013,
PL,01/09/2020,BM,22585.71429,34105.64069,
PL,01/10/2020,BM,13800,23054.13187,
PL,01/11/2020,BM,11900,15973.57945,
PL,01/12/2020,BM,11785.71429,16578.11495,
PT,01/01/2019,BM,6692.74577,1655.605715,
PT,01/02/2019,BM,6619.916215,3328.96,
PT,01/03/2019,BM,10484.4544,8223.085715,
PT,01/04/2019,BM,14599.12976,8947,
PT,01/05/2019,BM,14074.32275,11071.54286,
PT,01/06/2019,BM,16133.93415,17741.93715,
PT,01/07/2019,BM,21013.17226,17948.28,
PT,01/08/2019,BM,19658.18057,19460.56,
PT,01/09/2019,BM,9803.794115,5357.57143,
PT,01/10/2019,BM,5860.734455,77.6742855,
PT,01/11/2019,BM,5276.61143,18.5314285,
PT,01/12/2019,BM,5979.0444,2280.72,
PT,01/01/2020,BM,8014.285715,4582.87632,
PT,01/02/2020,BM,9171.42857,5591.26292,
PT,01/03/2020,BM,13357.14286,9277.43403,
PT,01/04/2020,BM,17142.85715,13488.86465,
PT,01/05/2020,BM,18857.14286,15975.54218,
PT,01/06/2020,BM,18200,19010.78533,
PT,01/07/2020,BM,26742.85715,22765.96444,
PT,01/08/2020,BM,26485.71429,14488.85438,
PT,01/09/2020,BM,10928.57143,8599.535475,
PT,01/10/2020,BM,9000,0,
PT,01/11/2020,BM,7621.42857,0,
PT,01/12/2020,BM,7000,4426.732963,
RO,01/01/2019,BM,706.3462285,418.8,
RO,01/02/2019,BM,588.5174285,1623.274286,
RO,01/03/2019,BM,727.9892,46.64,
RO,01/04/2019,BM,1057.021272,1662.45,
RO,01/05/2019,BM,1338.035143,1411.428572,
RO,01/06/2019,BM,2899.48,2528.802857,
RO,01/07/2019,BM,3537.489686,4276.87,
RO,01/08/2019,BM,2512.3425,4911.79,
RO,01/09/2019,BM,962.4445145,2099.212857,
RO,01/10/2019,BM,653.591543,58.14,
RO,01/11/2019,BM,633.3939145,1.457143,
RO,01/12/2019,BM,630.323443,1267.791429,
RO,01/01/2020,BM,920,1985.913072,
RO,01/02/2020,BM,1154.285715,2184.087078,
RO,01/03/2020,BM,1712.857143,2097.253533,
RO,01/04/2020,BM,2331.428572,4001.551,
RO,01/05/2020,BM,3252.857143,5388.11468,
RO,01/06/2020,BM,4142.857143,7890.996195,
RO,01/07/2020,BM,5245.714285,8499.29339,
RO,01/08/2020,BM,4457.142857,6063.58556,
RO,01/09/2020,BM,2365.714286,5221.146535,
RO,01/10/2020,BM,2005.714286,0,
RO,01/11/2020,BM,1442.857143,0,
RO,01/12/2020,BM,1362.857143,730.410939,
RS,01/01/2019,BM,313.889657,0,
RS,01/02/2019,BM,328.1755715,0,
RS,01/03/2019,BM,704.7679,2069.342857,
RS,01/04/2019,BM,431.3802855,348.7857145,
RS,01/05/2019,BM,681.185143,2385.034286,
RS,01/06/2019,BM,1592.5362,3459.988572,
RS,01/07/2019,BM,2295.877172,3907.4,
RS,01/08/2019,BM,1678.648629,3496.114286,
RS,01/09/2019,BM,826.2309,1010.282857,
RS,01/10/2019,BM,532.6308855,0,
RS,01/11/2019,BM,499.9008,0,
RS,01/12/2019,BM,661.74,0,
RS,01/01/2020,BM,537.142857,0,
RS,01/02/2020,BM,525.7142855,0,
RS,01/03/2020,BM,671.4285715,0,
RS,01/04/2020,BM,950,2793.810153,
RS,01/05/2020,BM,1182.857143,4778.139432,
RS,01/06/2020,BM,2622.857143,6877.47375,
RS,01/07/2020,BM,3825.714286,7950.019325,
RS,01/08/2020,BM,2314.285715,3767.102139,
RS,01/09/2020,BM,1765.714286,2632.510859,
RS,01/10/2020,BM,1080,0,
RS,01/11/2020,BM,785.7142855,0,
RS,01/12/2020,BM,778.5714285,0,
RU,01/01/2019,BM,5101.322055,9231.89143,
RU,01/02/2019,BM,5594.9455,10411.68143,
RU,01/03/2019,BM,8114.459655,9829.967145,
RU,01/04/2019,BM,6798.585855,13210.37143,
RU,01/05/2019,BM,7911.090855,19731.71429,
RU,01/06/2019,BM,8254.8258,21986.02,
RU,01/07/2019,BM,10954.97143,27511.30286,
RU,01/08/2019,BM,9167.316715,15241.14286,
RU,01/09/2019,BM,5834.550085,5177.344285,
RU,01/10/2019,BM,4175.2494,2106.857143,
RU,01/11/2019,BM,3959.397,950.2585715,
RU,01/12/2019,BM,3621.934715,863.142857,
RU,01/01/2020,BM,9100,21408.57938,
RU,01/02/2020,BM,8914.285715,17079.56095,
RU,01/03/2020,BM,10821.42857,15904.17263,
RU,01/04/2020,BM,10392.85715,18741.80978,
RU,01/05/2020,BM,13357.14286,21842.92312,
RU,01/06/2020,BM,14114.28572,26409.4992,
RU,01/07/2020,BM,16592.85715,32913.08001,
RU,01/08/2020,BM,14142.85715,24138.4314,
RU,01/09/2020,BM,8400,10530.04344,
RU,01/10/2020,BM,7542.857145,8744.67071,
RU,01/11/2020,BM,6642.857145,7727.958575,
RU,01/12/2020,BM,7714.285715,8846.08804,
SE,01/01/2019,BM,60858.1669,55109.74,
SE,01/02/2019,BM,45476.08972,35249.50286,
SE,01/03/2019,BM,59398.39545,41206.9,
SE,01/04/2019,BM,53021.421,39505.80857,
SE,01/05/2019,BM,50270.85005,42084.36,
SE,01/06/2019,BM,54846.56715,67341.42855,
SE,01/07/2019,BM,67362.14035,82496.2357,
SE,01/08/2019,BM,46603.50225,53709.10855,
SE,01/09/2019,BM,39307.33166,34552.96857,
SE,01/10/2019,BM,30990.21065,17514.78857,
SE,01/11/2019,BM,28705.41557,4045.625715,
SE,01/12/2019,BM,25440.3578,7414.41,
SE,01/01/2020,BM,59800,61686.97015,
SE,01/02/2020,BM,63257.14285,40667.70139,
SE,01/03/2020,BM,60814.2857,38602.57284,
SE,01/04/2020,BM,58457.14285,40161.02095,
SE,01/05/2020,BM,66857.14285,46009.56146,
SE,01/06/2020,BM,66471.42855,79633.90655,
SE,01/07/2020,BM,74828.57145,95400.2319,
SE,01/08/2020,BM,59714.2857,60853.1884,
SE,01/09/2020,BM,47828.57143,40950.16892,
SE,01/10/2020,BM,45857.14286,21846.95511,
SE,01/11/2020,BM,38571.42857,10249.71348,
SE,01/12/2020,BM,26571.42857,18769.34777,
SG,01/01/2019,BM,14938.55812,16169.29715,
SG,01/02/2019,BM,17127.88629,14413.69286,
SG,01/03/2019,BM,30102.49883,29230.84286,
SG,01/04/2019,BM,28849.36127,27688,
SG,01/05/2019,BM,33288.23506,37451.07,
SG,01/06/2019,BM,21870.79972,48048.75715,
SG,01/07/2019,BM,22912.0385,40913.12286,
SG,01/08/2019,BM,24443.35869,38335.96,
SG,01/09/2019,BM,23729.86057,42570.20143,
SG,01/10/2019,BM,27866.25975,43130.76429,
SG,01/11/2019,BM,26433.30446,41988.52,
SG,01/12/2019,BM,26710.0568,43577.60429,
SG,01/01/2020,BM,34971.42857,46003.34897,
SG,01/02/2020,BM,40500,52418.08985,
SG,01/03/2020,BM,43085.71429,51470.0971,
SG,01/04/2020,BM,46057.14286,51860.10095,
SG,01/05/2020,BM,50914.2857,51049.11885,
SG,01/06/2020,BM,50764.2857,47635.55502,
SG,01/07/2020,BM,53000,48567.39079,
SG,01/08/2020,BM,52164.2857,44046.11732,
SG,01/09/2020,BM,47614.28572,43436.42918,
SG,01/10/2020,BM,44314.28572,40631.8033,
SG,01/11/2020,BM,51071.42855,40821.3697,
SG,01/12/2020,BM,48085.71429,43824.65634,
SI,01/01/2019,BM,598.8492,441.2942855,
SI,01/02/2019,BM,743.9498715,1117.088572,
SI,01/03/2019,BM,661.8034285,0,
SI,01/04/2019,BM,1100.816543,2070.932857,
SI,01/05/2019,BM,1123.6896,2289.101429,
SI,01/06/2019,BM,1923.705986,5074.857145,
SI,01/07/2019,BM,2730.2665,5431.472855,
SI,01/08/2019,BM,2827.086286,4382.794286,
SI,01/09/2019,BM,1352.703086,0,
SI,01/10/2019,BM,694.0678,0,
SI,01/11/2019,BM,546.887857,0,
SI,01/12/2019,BM,574.4800285,0,
SI,01/01/2020,BM,1050,4495.583438,
SI,01/02/2020,BM,1571.428572,0,
SI,01/03/2020,BM,1371.428572,0,
SI,01/04/2020,BM,2914.285715,4685.452444,
SI,01/05/2020,BM,3571.428572,6332.12399,
SI,01/06/2020,BM,3900,9469.195435,
SI,01/07/2020,BM,6228.57143,8932.930805,
SI,01/08/2020,BM,4850,5071.099035,
SI,01/09/2020,BM,2957.142857,0,
SI,01/10/2020,BM,3142.857143,0,
SI,01/11/2020,BM,2057.142857,0,
SI,01/12/2020,BM,2335.714286,0,
SK,01/01/2019,BM,0,0,
SK,01/02/2019,BM,0,0,
SK,01/03/2019,BM,0,0,
SK,01/04/2019,BM,29.1161,0,
SK,01/05/2019,BM,183.539,0,
SK,01/06/2019,BM,305.403943,0,
SK,01/07/2019,BM,2176.658229,2982.72,
SK,01/08/2019,BM,851.9533715,0,
SK,01/09/2019,BM,1138.946286,2303.42,
SK,01/10/2019,BM,478.3388855,0,
SK,01/11/2019,BM,438.5879715,0,
SK,01/12/2019,BM,1223.784,3214.357143,
SK,01/01/2020,BM,1680,6765.198375,
SK,01/02/2020,BM,2525.714286,6989.07865,
SK,01/03/2020,BM,1528.571429,0,
SK,01/04/2020,BM,1062.857143,0,
SK,01/05/2020,BM,1097.142857,0,
SK,01/06/2020,BM,2771.428572,6660.29037,
SK,01/07/2020,BM,3028.571429,7805.47352,
SK,01/08/2020,BM,3392.857143,7099.538645,
SK,01/09/2020,BM,1992.857143,0,
SK,01/10/2020,BM,678.5714285,0,
SK,01/11/2020,BM,671.4285715,0,
SK,01/12/2020,BM,650,0,
TH,01/01/2019,BM,1052.094172,0,
TH,01/02/2019,BM,1566.5698,0,
TH,01/03/2019,BM,1674.890715,2837.142857,
TH,01/04/2019,BM,1996.454,5236.29857,
TH,01/05/2019,BM,1829.449772,6324.90857,
TH,01/06/2019,BM,838.528457,1075.467143,
TH,01/07/2019,BM,1709.697,12223.14286,
TH,01/08/2019,BM,916.040143,0,
TH,01/09/2019,BM,677.9885145,0,
TH,01/10/2019,BM,515.8370285,0,
TH,01/11/2019,BM,510.667143,0,
TH,01/12/2019,BM,635.5877145,0,
TH,01/01/2020,BM,2910,12686.56556,
TH,01/02/2020,BM,3714.285715,11415.49513,
TH,01/03/2020,BM,5138.57143,7952.08631,
TH,01/04/2020,BM,5708.57143,10476.78808,
TH,01/05/2020,BM,5091.42857,7929.678205,
TH,01/06/2020,BM,5021.42857,9208.57538,
TH,01/07/2020,BM,4550,8846.203325,
TH,01/08/2020,BM,4205.714286,9301.84451,
TH,01/09/2020,BM,4782.857143,8160.783665,
TH,01/10/2020,BM,5754.285715,9009.66073,
TH,01/11/2020,BM,6768.57143,12778.86356,
TH,01/12/2020,BM,6768.57143,11686.57502,
TR,01/01/2019,BM,3038.452843,20068.3,
TR,01/02/2019,BM,2537.6351,6107.77143,
TR,01/03/2019,BM,3127.003,9466.28857,
TR,01/04/2019,BM,5070.837985,20861.13143,
TR,01/05/2019,BM,3569.4,9498.385715,
TR,01/06/2019,BM,10684.95229,31053.15715,
TR,01/07/2019,BM,14435.30582,25170.38572,
TR,01/08/2019,BM,6608.1951,20321.18143,
TR,01/09/2019,BM,2948.8608,5113.197145,
TR,01/10/2019,BM,1692.334143,5470.18857,
TR,01/11/2019,BM,2728.271357,5928.15,
TR,01/12/2019,BM,3136.685572,6106.962855,
TR,01/01/2020,BM,21000,42409.79198,
TR,01/02/2020,BM,16285.71429,23442.53464,
TR,01/03/2020,BM,15714.28572,10377.03571,
TR,01/04/2020,BM,16028.57143,9931.12203,
TR,01/05/2020,BM,24042.85715,47200.46551,
TR,01/06/2020,BM,34257.14286,59725.42995,
TR,01/07/2020,BM,37142.85715,65912.8875,
TR,01/08/2020,BM,26328.57143,43430.34101,
TR,01/09/2020,BM,18514.28572,16453.19287,
TR,01/10/2020,BM,12214.28572,11041.2509,
TR,01/11/2020,BM,12985.71429,10427.1977,
TR,01/12/2020,BM,11571.42857,12062.84733,
TW,01/01/2019,BM,4085.821929,18680.7,
TW,01/02/2019,BM,2028.024429,195.432857,
TW,01/03/2019,BM,22013.93875,77454.65715,
TW,01/04/2019,BM,15985.3536,25897.06,
TW,01/05/2019,BM,13801.19629,26887.35,
TW,01/06/2019,BM,9974.3895,21968.22857,
TW,01/07/2019,BM,10536.78893,26184.9,
TW,01/08/2019,BM,8483.618,25116.91715,
TW,01/09/2019,BM,7819.323785,61827.85145,
TW,01/10/2019,BM,6522.479,25953.17143,
TW,01/11/2019,BM,6598.7233,14954.09143,
TW,01/12/2019,BM,7637.459755,15199.30286,
TW,01/01/2020,BM,11571.42857,45828.7632,
TW,01/02/2020,BM,14457.14286,41060.83706,
TW,01/03/2020,BM,17642.85715,53596.47915,
TW,01/04/2020,BM,17357.14286,49910.2543,
TW,01/05/2020,BM,21200,55406.0849,
TW,01/06/2020,BM,17642.85715,46477.24366,
TW,01/07/2020,BM,20057.14286,40328.27986,
TW,01/08/2020,BM,16714.28572,42597.23188,
TW,01/09/2020,BM,19314.28572,40365.16651,
TW,01/10/2020,BM,18850,52556.35425,
TW,01/11/2020,BM,18128.57143,45258.4751,
TW,01/12/2020,BM,19471.42857,53711.0266,
UK,01/01/2019,BM,382109.2511,263556.4386,
UK,01/02/2019,BM,292600.9145,243576.96,
UK,01/03/2019,BM,386817.4255,228828.7543,
UK,01/04/2019,BM,294995.0497,241999.68,
UK,01/05/2019,BM,325270.4866,268226.3572,
UK,01/06/2019,BM,298557.2432,302807.1,
UK,01/07/2019,BM,372199.9564,412991.8857,
UK,01/08/2019,BM,330833.5195,323759.8,
UK,01/09/2019,BM,300668.0788,215744.2343,
UK,01/10/2019,BM,309002.9561,149910.67,
UK,01/11/2019,BM,217868.0088,529.2,
UK,01/12/2019,BM,201845.1882,48924.59,
UK,01/01/2020,BM,431571.4286,283090.8173,
UK,01/02/2020,BM,363750,295565.2239,
UK,01/03/2020,BM,352500,264763.6943,
UK,01/04/2020,BM,339285.7143,249100.1876,
UK,01/05/2020,BM,416428.5715,289956.0905,
UK,01/06/2020,BM,377142.8572,318427.0346,
UK,01/07/2020,BM,390857.1429,355308.0456,
UK,01/08/2020,BM,421428.5715,336974.5308,
UK,01/09/2020,BM,325000,245803.389,
UK,01/10/2020,BM,335714.2857,171713.534,
